trip,datetime,lon,lat,gaps,dive,step_speed,step_direction,prediction
P1112_27_SV_T3,2012-11-23 21:02:32,-77.296448,-11.800786,0.0,0,11.25327649442029,-22.933356644427533,0.4230769230769231
P1112_27_SV_T3,2012-11-23 21:03:02,-77.293541,-11.798046000000001,0.0,0,14.657243747473128,-20.259752657807837,0.40384615384615385
P1112_27_SV_T3,2012-11-23 21:03:32,-77.29499100000001,-11.794879,0.16666666666666666,1,12.877058525615096,-70.22408759463389,0.4230769230769231
P1112_27_SV_T3,2012-11-23 21:04:02,-77.294777,-11.792112,0.03333333333333333,0,10.296086483326693,28.47044704041076,0.40384615384615385
P1112_27_SV_T3,2012-11-23 21:04:32,-77.292503,-11.791393,0.23333333333333334,1,8.679575577392452,67.77033288041436,0.38461538461538464
P1112_27_SV_T3,2012-11-23 21:05:02,-77.292114,-11.791672,0.0,0,1.75154533586893,54.12990162843309,0.38461538461538464
P1112_27_SV_T3,2012-11-23 21:05:32,-77.291473,-11.793334,0.03333333333333333,0,6.591556707499,33.086831796199874,0.38461538461538464
P1112_27_SV_T3,2012-11-23 21:06:02,-77.289291,-11.790166000000001,0.0,0,14.176739678909993,-125.32739100680567,0.34615384615384615
P1112_27_SV_T3,2012-11-23 21:06:32,-77.28739200000001,-11.789082,0.03333333333333333,0,7.984465580250599,25.763370432661368,0.36538461538461536
P1112_27_SV_T3,2012-11-23 21:07:02,-77.28475999999999,-11.7865,0.16666666666666666,1,13.534122891035832,-14.813418622023278,0.34615384615384615
P1112_27_SV_T3,2012-11-23 21:07:32,-77.283928,-11.786972,0.13333333333333333,0,3.492764329826151,75.1544344299135,0.34615384615384615
P1112_27_SV_T3,2012-11-23 21:08:02,-77.280602,-11.785303,0.0,0,13.575387182306946,-57.233399793114245,0.34615384615384615
P1112_27_SV_T3,2012-11-23 21:08:32,-77.277237,-11.782604,0.03333333333333333,0,15.801110512395002,-12.189218826857314,0.3076923076923077
P1112_27_SV_T3,2012-11-23 21:09:02,-77.274231,-11.779822,0.0,0,15.025500228976478,-4.062896500646502,0.23076923076923078
P1112_27_SV_T3,2012-11-23 21:09:32,-77.271233,-11.777451,0.06666666666666667,0,13.999177765721827,4.458522580096208,0.21153846153846154
P1112_27_SV_T3,2012-11-23 21:10:02,-77.268799,-11.773781,0.0,0,16.235544138959142,-18.072353603847205,0.19230769230769232
P1112_27_SV_T3,2012-11-23 21:10:32,-77.26548000000001,-11.771722,0.0,0,14.272630016283179,24.64379995842897,0.15384615384615385
P1112_29_SV_T1,2012-11-25 16:05:38,-77.264534,-11.773883999999999,0.0,0,,,0.4117647058823529
P1112_29_SV_T1,2012-11-25 16:06:08,-77.26636500000001,-11.771694,0.06666666666666667,0,10.500591890915645,,0.47058823529411764
P1112_29_SV_T1,2012-11-25 16:06:38,-77.269035,-11.773067999999999,0.0,0,10.95672960909409,-78.4295208990867,0.5294117647058824
P1112_29_SV_T1,2012-11-25 16:07:08,-77.272163,-11.773856,0.03333333333333333,0,11.732157986660216,13.298292748030661,0.5882352941176471
P1112_29_SV_T1,2012-11-25 16:07:38,-77.275131,-11.774877,0.0,0,11.4270163698724,-4.930348141402703,0.7058823529411765
P1112_29_SV_T1,2012-11-25 16:08:08,-77.27808399999999,-11.775228,0.0,0,10.805045203520926,12.438489604457686,0.6470588235294118
P1112_29_SV_T1,2012-11-25 16:08:38,-77.28067,-11.776501,0.0,0,10.513888154378057,-19.77265786688315,0.6470588235294118
P1112_29_SV_T1,2012-11-25 16:09:08,-77.283089,-11.778092,0.03333333333333333,0,10.585447738492537,-7.199793584757458,0.7647058823529411
P1112_29_SV_T1,2012-11-25 16:09:38,-77.284927,-11.779962,0.0,0,9.628758604346173,-12.208531264894418,0.7647058823529411
P1112_29_SV_T1,2012-11-25 16:10:08,-77.285477,-11.782453,0.0,0,9.456067491310773,-31.699464498639145,0.8235294117647058
P1112_29_SV_T1,2012-11-25 16:10:38,-77.2873,-11.784261,0.03333333333333333,0,9.42590511782973,32.42992149726575,0.7058823529411765
P1112_29_SV_T1,2012-11-25 16:11:08,-77.289078,-11.786344,0.0,0,10.071763701921814,-4.744987945154946,0.7058823529411765
P1112_29_SV_T1,2012-11-25 16:11:38,-77.28697199999999,-11.788655,0.0,0,11.490817907518354,-81.6165613867941,0.7647058823529411
P1112_29_SV_T1,2012-11-25 16:12:08,-77.283615,-11.789885,0.0,0,13.019217211454311,-27.743895821784292,0.7647058823529411
