"ID","step","angle","datetime","dive","gaps","x","y","prediction"
"F0915_14_SS_T1",0.106905767213478,NA,2015-10-01 04:32:29,0,0,-32.3918895,-3.8173115,0.00575283214629656
"F0915_14_SS_T1",0.120289304880112,-0.284102720948806,2015-10-01 04:32:44,0,0,-32.3910195,-3.816898,0.0110782358108666
"F0915_14_SS_T1",0.105661543121712,-0.0658873186314797,2015-10-01 04:32:59,0,0,-32.38995,-3.816727,0.0328687359045977
"F0915_14_SS_T1",0.104691632442292,0.0942155197444882,2015-10-01 04:33:14,0,0,-32.38900275,-3.81663925,0.161170986460744
"F0915_14_SS_T1",0.09857027984687,0.29903576842537,2015-10-01 04:33:29,0,0,-32.3880765,-3.816464,0.765144493977979
"F0915_14_SS_T1",0.106717501674744,0.509352627601861,2015-10-01 04:33:44,0,0,-32.3872915,-3.81604825,0.973225045184846
"F0915_14_SS_T1",0.0957655225519578,-0.261135873069273,2015-10-01 04:33:59,0,0,-32.386768,-3.815239,0.971749440365458
"F0915_14_SS_T1",0.0906245981335481,-0.259267173572889,2015-10-01 04:34:14,0,0,-32.3861275,-3.81465925,0.961241843905096
"F0915_14_SS_T1",0.0987075871237555,-0.179479363595289,2015-10-01 04:34:29,0,0,-32.3854016190476,-3.81428504761905,0.900286624430416
"F0915_14_SS_T1",0.122016082133658,-0.0886042082164921,2015-10-01 04:34:44,0,0,-32.3845512631579,-3.81402578947368,0.856748509775207
"F0915_14_SS_T1",0.0943409217668991,0.0653629399430439,2015-10-01 04:34:59,0,0,-32.383476,-3.8138,0.910944648271873
"F0915_14_SS_T1",0.118321256081022,0.748037821033622,2015-10-01 04:35:14,0,0,-32.38265775,-3.81357125,0.993256121723909
"F0915_14_SS_T1",0.142324387939753,0.161958015361353,2015-10-01 04:35:29,0,0,-32.3820997619048,-3.81265976190476,0.0178903595623594
"F0915_14_SS_T1",0.133760417422374,-0.178195407457765,2015-10-01 04:35:44,0,0,-32.3816133684211,-3.811469,0.000605945359375423
"F0915_14_SS_T1",0.130438456992434,-0.0740901778710501,2015-10-01 04:35:59,0,0,-32.380966,-3.810449,4.86666507476794e-05
"F0915_14_SS_T1",0.111392591643859,-0.145601683042133,2015-10-01 04:36:14,0,0,-32.3802631428571,-3.809504,0.000519384030978287
"F0915_14_SS_T1",0.0991891996570443,-0.230465745750329,2015-10-01 04:36:29,0,0,-32.3795527,-3.808793,0.00308240315789402
"F0915_14_SS_T1",0.101505148491628,-0.287666975071503,2015-10-01 04:36:44,0,0,-32.3787928421053,-3.80832178947368,0.00348310478193586
"F0915_14_SS_T1",0.129753243602401,0.146923957960196,2015-10-01 04:36:59,0,0,-32.377911,-3.808081,0.00013942865277381
"F0915_14_SS_T1",0.138104191862326,-0.0314820443547031,2015-10-01 04:37:14,0,0,-32.37684075,-3.80761075,1.19878819109515e-05
"F0915_14_SS_T1",0.149017783012955,-0.0061369701442748,2015-10-01 04:37:29,0,0,-32.3756865,-3.8071465,6.03366468795309e-06
"F0915_14_SS_T1",0.162426845773112,0.0143911518533915,2015-10-01 04:37:44,0,0,-32.374438,-3.80665325,3.82617038684263e-06
"F0915_14_SS_T1",0.133011690234937,0.084437809324311,2015-10-01 04:37:59,0,0,-32.373085,-3.806096,1.60599926182197e-05
"F0915_14_SS_T1",0.153043315858832,0.0522288558352375,2015-10-01 04:38:14,0,0,-32.3720192857143,-3.80554742857143,5.50674859909563e-06
"F0915_14_SS_T1",0.167260703922099,0.0239517630871516,2015-10-01 04:38:29,0,0,-32.37082755,-3.8048528,3.34943667996614e-06
"F0915_14_SS_T1",0.169136917642824,-0.0104040206135951,2015-10-01 04:38:44,0,0,-32.3695435789474,-3.80406252631579,3.3203828354999e-06
"F0915_14_SS_T1",0.121032715625897,0.111354570006956,2015-10-01 04:38:59,0,0,-32.368237,-3.803277,4.52965259629957e-05
"F0915_14_SS_T1",0.115584343541976,-0.0997411205328897,2015-10-01 04:39:14,0,0,-32.36737,-3.802614,7.37306912950634e-05
"F0915_14_SS_T1",0.116655181360195,0.00377766861994863,2015-10-01 04:39:29,0,0,-32.3664833809524,-3.80206680952381,0.000118537659280913
"F0915_14_SS_T1",0.127569672907963,0.139567687826659,2015-10-01 04:39:44,0,0,-32.365590631579,-3.80151115789474,0.00129993399263887
"F0915_14_SS_T1",0.147265871692705,0.408788221252972,2015-10-01 04:39:59,0,0,-32.364708,-3.800773,0.0345355759872304
"F0915_14_SS_T1",0.116065728736226,-0.221476337215812,2015-10-01 04:40:14,0,0,-32.36411025,-3.79958425,0.121841245000061
"F0915_14_SS_T1",0.0939688091256805,-0.170618163726783,2015-10-01 04:40:29,0,0,-32.3634457619048,-3.79877419047619,0.613442154002535
"F0915_14_SS_T1",0.0678000891103131,-0.0577694065144045,2015-10-01 04:40:44,0,0,-32.3628047368421,-3.79821963157895,0.99523000574922
"F0915_14_SS_T1",0.0503796350182009,0.0865951452023509,2015-10-01 04:40:59,0,0,-32.36232,-3.797847,0.999659548822352
"F0915_14_SS_T1",0.0496117322099596,0.271527226069042,2015-10-01 04:41:14,0,0,-32.361985,-3.79753985714286,0.999622904348234
"F0915_14_SS_T1",0.0482336686504519,0.213889651622425,2015-10-01 04:41:29,0,0,-32.36174795,-3.7971596,0.999561076526726
"F0915_14_SS_T1",0.040693435280648,0.127429709786034,2015-10-01 04:41:44,0,0,-32.3616008571429,-3.79674919047619,0.999109413542413
"F0915_14_SS_T1",0.0504131654480033,-0.325249645215322,2015-10-01 04:41:59,0,0,-32.3615215714286,-3.7963899047619,0.999615907157061
