trip,datetime,lon,lat,gaps,dive,step_speed,step_direction,lon_std,lat_std,step_speed_std,step_direction_cos,step_direction_sin,prediction
G1107_49_SV_T2,2007-11-26 10:44:46,-78.965809,-8.565855,0.0,0,7.270641304416725,26.03662607350455,1.8571178803490993,1.9104262682465287,0.2990047684802991,0.8985136358632735,0.4389456072997664,0.5
G1107_49_SV_T2,2007-11-26 10:44:51,-78.965778,-8.566224,0.0,0,8.243146603751796,6.778478975997899,1.8575369741990224,1.90871385364512,0.33912033472813424,0.9930099120967133,0.11803098948021133,0.5
G1107_49_SV_T2,2007-11-26 10:44:56,-78.965676,-8.566566,0.0,0,7.937970338324926,-11.682883483321234,1.8589159281571315,1.90712673767308,0.32653190081279315,0.9792833475152591,-0.2024947537081099,0.5
G1107_49_SV_T2,2007-11-26 10:45:01,-78.965733,-8.566802000000001,0.0,0,5.401706234394894,29.864117013751184,1.858145336239376,1.9060315348385677,0.2219117298453174,0.867208769942295,0.4979447251805884,0.5
G1107_49_SV_T2,2007-11-26 10:45:06,-78.965903,-8.566965,0.0,0,5.212826190133746,32.45064098249344,1.8558470796425273,1.9052751023723666,0.21412048188642943,0.8438540042510723,0.5365728464145677,0.5
G1107_49_SV_T2,2007-11-26 10:45:11,-78.965991,-8.56741,0.0,0,10.094429101740605,-34.818658637017165,1.8546573938746564,1.9032099953327186,0.41548520980110804,0.8209633100680939,-0.5709809484755501,0.0035621078050879873
G1107_49_SV_T2,2007-11-26 10:45:16,-78.966037,-8.567611,0.0,0,4.58790639498701,1.6870096759417947,1.8540355126778847,1.902277216647402,0.18834271855811358,0.9995665604760899,0.029439619189099275,0.00353205931251137
G1107_49_SV_T2,2007-11-26 10:45:21,-78.966216,-8.567831,0.0,0,6.286135456287822,26.067271006451307,1.8516155836728885,1.9012562648525193,0.2583941830171667,0.8982787351120772,0.4394261189841206,0.0034949155081647637
G1107_49_SV_T2,2007-11-26 10:45:26,-78.96671500000001,-8.567923,0.0,0,11.174300666233654,40.61983192706279,1.8448695246031344,1.9008293213746585,0.4600296038668196,0.7590460077986528,0.6510369866950168,0.0034537811055115495
G1107_49_SV_T2,2007-11-26 10:45:31,-78.967209,-8.568077,0.0,0,11.402541417205375,-6.936440529809943,1.8381910613158552,1.9001146551182415,0.4694444697522004,0.9926807332492037,-0.12076821533757666,0.003459442952477196
G1107_49_SV_T2,2007-11-26 10:45:36,-78.96759499999999,-8.568247,0.0,0,9.302107805336655,-6.509540648723146,1.8329726669253863,1.899325737822203,0.3828021822873299,0.9935529917859302,-0.11336865754355298,0.0034714591243298486
G1107_49_SV_T2,2007-11-26 10:45:41,-78.967998,-8.568553,0.0,0,11.185416757572986,-13.512295051813112,1.8275244468750405,1.8979056866893236,0.4604881394643581,0.9723198031710781,-0.2336540185003369,0.0034380596800270263
