"ID","step","angle","datetime","dive","x","y","prediction"
"P1111_39_LB_T5",0.0988966550301944,0.0660988216289937,2011-11-23 16:44:20,0,-77.2721,-11.812882,4.06372768223159e-20
"P1111_39_LB_T5",0.0942504562987869,-0.0742056794420001,2011-11-23 16:44:25,0,-77.272161,-11.81199,2.005650565239e-20
"P1111_39_LB_T5",0.0940592143583436,-0.225122320998575,2011-11-23 16:44:30,0,-77.272155,-11.811138,2.52175443842921e-19
"P1111_39_LB_T5",0.0851480360495793,0.155834358375025,2011-11-23 16:44:35,0,-77.2719565,-11.8103105,3.33483504540795e-19
"P1111_39_LB_T5",0.094629240046825,0.0439742507364665,2011-11-23 16:44:40,0,-77.271897,-11.809543,1.02656809045673e-19
"P1111_39_LB_T5",0.10089989523132,-0.25276845502998,2011-11-23 16:44:45,0,-77.271869,-11.808688,3.31954894081201e-19
"P1111_39_LB_T5",0.078369707254194,-0.0495957600919441,2011-11-23 16:44:50,0,-77.2716086666667,-11.8078126666667,8.07230723145581e-19
"P1111_39_LB_T5",0.0951864755266486,-0.0214842912678884,2011-11-23 16:44:55,0,-77.2713725,-11.8071435,1.26414652938376e-18
"P1111_39_LB_T5",0.0877172211244347,-0.136990816901581,2011-11-23 16:45:00,0,-77.271068,-11.806337,2.70243107380304e-18
"P1111_39_LB_T5",0.0811356950913597,0.0308737881318474,2011-11-23 16:45:05,0,-77.270687,-11.8056385,2.82748228408056e-16
"P1111_39_LB_T5",0.0943734654921329,0.671602173552556,2011-11-23 16:45:10,0,-77.270355,-11.804982,5.9452762728263e-17
"P1111_39_LB_T5",0.105584096293183,-0.0508003892837671,2011-11-23 16:45:15,0,-77.270535,-11.8041475,9.41704499704217e-19
"P1111_39_LB_T5",0.094801479548735,-0.156285853994605,2011-11-23 16:45:20,0,-77.270688,-11.803205,2.4809751905945e-20
"P1111_39_LB_T5",0.091829038080135,-0.0201017640973305,2011-11-23 16:45:25,0,-77.27069,-11.802348,1.01300104142463e-19
"P1111_39_LB_T5",0.0876650380865901,-0.0886881607262851,2011-11-23 16:45:30,0,-77.270675,-11.801518,1.43012700166139e-19
"P1111_39_LB_T5",0.0940139224153662,-0.120929842984947,2011-11-23 16:45:35,0,-77.2705895,-11.80073,7.71194048471564e-19
"P1111_39_LB_T5",0.0979184105946127,0.491473359669415,2011-11-23 16:45:40,0,-77.270395,-11.799902,2.87857468765561e-18
"P1111_39_LB_T5",0.0864313522433964,-0.164909015224557,2011-11-23 16:45:45,0,-77.2706295,-11.7990475,5.71401939193098e-18
"P1111_39_LB_T5",0.0886572644782524,-0.192086225579086,2011-11-23 16:45:50,0,-77.270708,-11.79827,5.42974831849925e-19
"P1111_39_LB_T5",0.0941107989108832,0.0286277516785334,2011-11-23 16:45:55,0,-77.2706325,-11.797472,2.34177759570524e-19
"P1111_39_LB_T5",0.0887533857271064,-0.18001112226474,2011-11-23 16:46:00,0,-77.270577,-11.796623,6.24525164657601e-20
"P1111_39_LB_T5",0.0970893537663861,0.058036838974796,2011-11-23 16:46:05,0,-77.27038,-11.7958445,4.90955814723545e-20
"P1111_39_LB_T5",0.0927309504017757,0.0637547914432433,2011-11-23 16:46:10,0,-77.270215,-11.794982,3.74563293409475e-20
"P1111_39_LB_T5",0.090771129913119,0.159762898171754,2011-11-23 16:46:15,0,-77.270111,-11.79415,1.43399613027994e-20
"P1111_39_LB_T5",0.10753322986055,0.0546217710059066,2011-11-23 16:46:20,0,-77.270142,-11.79333,5.1343092101153e-20
"P1111_39_LB_T5",0.0890367947368517,-0.314627955329849,2011-11-23 16:46:25,0,-77.2702325,-11.792362,1.8027485002352e-20
"P1111_39_LB_T5",0.102344539468538,-0.020272034525576,2011-11-23 16:46:30,0,-77.270052,-11.791577,3.29018204689741e-20
"P1111_39_LB_T5",0.0983615514121655,0.158370436036249,2011-11-23 16:46:35,0,-77.269826,-11.790679,1.00740050178433e-19
"P1111_39_LB_T5",0.0783247109268887,0.096970682552214,2011-11-23 16:46:40,0,-77.2697496666667,-11.789793,1.6163941216103e-19
"P1111_39_LB_T5",0.109016660520323,0.00653762625943857,2011-11-23 16:46:45,0,-77.2697585,-11.789085,2.95212581280379e-19
"P1111_39_LB_T5",0.0870117132775068,-0.203797934923233,2011-11-23 16:46:50,0,-77.2697773333333,-11.7880996666667,2.03546150655208e-20
"P1111_39_LB_T5",0.0991307967145164,-0.131998459006523,2011-11-23 16:46:55,0,-77.2696305,-11.7873265,1.80053249138864e-20
"P1111_39_LB_T5",0.102439591824341,-0.0247792347645009,2011-11-23 16:47:00,0,-77.269347,-11.786475,2.18457668436304e-21
"P1111_39_LB_T5",0.0969203099593836,-0.0493548534895415,2011-11-23 16:47:05,0,-77.269032,-11.7856025,2.75208010301671e-21
"P1111_39_LB_T5",0.100396858171196,-0.206091786699121,2011-11-23 16:47:10,0,-77.268693,-11.7847925,2.84686701502945e-20
"P1111_39_LB_T5",0.0956977968212674,0.341588354831661,2011-11-23 16:47:15,0,-77.268175,-11.784042,6.41717860194574e-20
"P1111_39_LB_T5",0.0972957255431721,0.196200463522487,2011-11-23 16:47:20,0,-77.267953,-11.783205,3.29455224319926e-20
"P1111_39_LB_T5",0.0988969607953562,0.0516899031888056,2011-11-23 16:47:25,0,-77.2679,-11.782327,1.78382849547313e-20
"P1111_39_LB_T5",0.0910093693150912,-0.146179820248423,2011-11-23 16:47:30,0,-77.267893,-11.781433,5.3909735084811e-20
"P1111_39_LB_T5",0.0894364151080269,-0.0772600066004846,2011-11-23 16:47:35,0,-77.267765,-11.78062,1.41664103184597e-19
"P1111_39_LB_T5",0.0925423867942865,-0.0615504465753667,2011-11-23 16:47:40,0,-77.267577,-11.779833,3.91606618801308e-19
"P1111_39_LB_T5",0.0941417978053345,-0.0191201425353506,2011-11-23 16:47:45,0,-77.267332,-11.779032,1.46168888689727e-17
"P1111_39_LB_T5",0.0949835731571841,0.24982196216676,2011-11-23 16:47:50,0,-77.267067,-11.778222,1.46065329440059e-15
"P1111_39_LB_T5",0.0815940143036896,-0.258707494733344,2011-11-23 16:47:55,0,-77.267013,-11.777365,3.53091660712021e-13
"P1111_39_LB_T5",0.0622465682819104,-0.428580273730793,2011-11-23 16:48:00,0,-77.266777,-11.776665,5.86894111962374e-10
"P1111_39_LB_T5",0.0655592620075896,-1.11949314264103,2011-11-23 16:48:05,0,-77.266388,-11.776253,1.08404222178133e-07
"P1111_39_LB_T5",0.062548147155109,-0.222110450480196,2011-11-23 16:48:10,0,-77.265813,-11.776427,3.67178916568822e-07
"P1111_39_LB_T5",0.0394453858977522,-1.82670984412195,2011-11-23 16:48:15,0,-77.265315,-11.776708,0.205097723935869
"P1111_39_LB_T5",0.0611450758337423,-1.05927867729214,2011-11-23 16:48:20,0,-77.2655685,-11.7769625,3.45904316107508e-05
"P1111_39_LB_T5",0.0954095244595932,-1.00055266556489,2011-11-23 16:48:25,0,-77.26611,-11.776818,2.0859279474684e-09
"P1111_39_LB_T5",0.0920299031005523,-0.533318441358783,2011-11-23 16:48:30,0,-77.2663735,-11.7759955,1.36766340335493e-10
"P1111_39_LB_T5",0.101796284436471,-0.418087314475425,2011-11-23 16:48:35,0,-77.266183,-11.775185,6.66829368320958e-11
"P1111_39_LB_T5",0.0779317133307615,-0.505556299078542,2011-11-23 16:48:40,0,-77.265621,-11.77445,3.52592368229496e-10
"P1111_39_LB_T5",0.0727962185357641,-0.824100068587299,2011-11-23 16:48:45,0,-77.264968,-11.774163,3.92691534163439e-09
"P1111_39_LB_T5",0.0690983918713697,-0.990289337984529,2011-11-23 16:48:50,0,-77.264354,-11.774422,4.59649756263438e-06
"P1111_39_LB_T5",0.0330640302049659,-0.904643827485828,2011-11-23 16:48:55,0,-77.264243,-11.775037,0.215675847146697
"P1111_39_LB_T5",NA,NA,2011-11-23 16:49:00,0,-77.264445,-11.77526,0.245634952342557
"P1113_21_LB_T1",0.035440324023481,NA,2013-11-18 09:50:45,0,-77.25887,-11.78008,0.119818863131245
"P1113_21_LB_T1",0.00986511434552991,-0.166287310584187,2013-11-18 09:50:50,0,-77.25868,-11.78034,0.999999999999985
"P1113_21_LB_T1",0,NA,2013-11-18 09:50:55,0,-77.25864,-11.78042,1
"P1113_21_LB_T1",0.0046587295698292,NA,2013-11-18 09:51:00,0,-77.25864,-11.78042,1
"P1113_21_LB_T1",0,NA,2013-11-18 09:51:05,0,-77.25861,-11.78045,1
"P1113_21_LB_T1",0.00465872932586859,NA,2013-11-18 09:51:10,0,-77.25861,-11.78045,1
"P1113_21_LB_T1",0.0354403071790041,-0.153952574671883,2013-11-18 09:51:15,0,-77.25858,-11.78048,0.0482432013444084
"P1113_21_LB_T1",0.0580715409684007,0.315077754438493,2013-11-18 09:51:20,0,-77.25839,-11.78074,3.13121517537842e-07
"P1113_21_LB_T1",0.0608396932575247,0.259519212866809,2013-11-18 09:51:25,0,-77.25796,-11.78105,2.89542279892957e-09
"P1113_21_LB_T1",0.0632729144074595,-0.00375863062456917,2013-11-18 09:51:30,0,-77.25744,-11.78125,1.26486897561162e-09
"P1113_21_LB_T1",0.0645939665302529,-0.332654670283576,2013-11-18 09:51:35,0,-77.2569,-11.78146,1.55640944376869e-09
"P1113_21_LB_T1",0.064688593318581,0.108991552845367,2013-11-18 09:51:40,0,-77.25645,-11.78184,9.96660213876449e-10
"P1113_21_LB_T1",0.0732006127662716,0.0422767711630401,2013-11-18 09:51:45,0,-77.25596,-11.78217,2.30221941948114e-10
"P1113_21_LB_T1",0.0684431604319538,0.0877052667697129,2013-11-18 09:51:50,0,-77.25539,-11.78252,4.90652143889876e-10
"P1113_21_LB_T1",0.0655598207072902,0.0526867424829771,2013-11-18 09:51:55,0,-77.25483,-11.7828,8.0876302471098e-10
"P1113_21_LB_T1",0.0638962024894435,0.0633598387971011,2013-11-18 09:52:00,0,-77.25428,-11.78304,1.13018660966461e-09
"P1113_21_LB_T1",0.0659454275250264,0.0114449821628653,2013-11-18 09:52:05,0,-77.25373,-11.78324,7.40602095104171e-10
"P1113_21_LB_T1",0.0707661375739264,0.0405715031893296,2013-11-18 09:52:10,0,-77.25316,-11.78344,3.26064358676231e-10
"P1113_21_LB_T1",0.0721390537394894,-0.010155591818671,2013-11-18 09:52:15,0,-77.25254,-11.78363,2.63057654280618e-10
"P1113_21_LB_T1",0.0749060142492852,-0.0191893017155194,2013-11-18 09:52:20,0,-77.25191,-11.78383,1.80607903993073e-10
"P1113_21_LB_T1",0.0680006907056132,-0.0879262302660382,2013-11-18 09:52:25,0,-77.25126,-11.78405,5.23465717277423e-10
"P1113_21_LB_T1",0.0672843635519796,-0.235095819009818,2013-11-18 09:52:30,0,-77.25069,-11.7843,7.18962492049139e-10
"P1113_21_LB_T1",0.0747110489281308,0.0917444876730706,2013-11-18 09:52:35,0,-77.2502,-11.78467,1.87337776668251e-10
"P1113_21_LB_T1",0.0689298538334033,0.11402354059319,2013-11-18 09:52:40,0,-77.24962,-11.78503,4.37241596138252e-10
"P1113_21_LB_T1",0.0728499856562893,0.155483828334391,2013-11-18 09:52:45,0,-77.24905,-11.7853,2.46333343802689e-10
"P1113_21_LB_T1",0.0728499398282044,-1.93600943720688e-07,2013-11-18 09:52:50,0,-77.24841,-11.78549,2.18117661185562e-10
"P1113_21_LB_T1",0.0690337730628623,-0.0335685832914232,2013-11-18 09:52:55,0,-77.24777,-11.78568,3.77826871938463e-10
"P1113_21_LB_T1",0.068929682421809,-0.121916275802561,2013-11-18 09:53:00,0,-77.24717,-11.78588,3.63179649902018e-10
"P1113_21_LB_T1",0.0703931396776099,-0.00745457136408365,2013-11-18 09:53:05,0,-77.2466,-11.78615,2.1864961308174e-10
"P1113_21_LB_T1",0.0748767127608632,0.0453045379651111,2013-11-18 09:53:10,0,-77.24602,-11.78643,1.04900564218253e-10
"P1113_21_LB_T1",0.0748002794889075,-0.0329408004441426,2013-11-18 09:53:15,0,-77.24539,-11.7867,1.0022944060595e-10
"P1113_21_LB_T1",0.0746333773416641,0.0795567027562685,2013-11-18 09:53:20,0,-77.24477,-11.78699,1.0232045430245e-10
"P1113_21_LB_T1",0.0669958245195055,0.079169134659269,2013-11-18 09:53:25,0,-77.24413,-11.78723,2.93168993626246e-10
"P1113_21_LB_T1",0.070183317684383,-0.262486002129614,2013-11-18 09:53:30,0,-77.24354,-11.7874,1.11419196306311e-10
"P1113_21_LB_T1",0.0733430242536461,0.111010826282293,2013-11-18 09:53:35,0,-77.24299,-11.78773,1.15966284291895e-11
"P1113_21_LB_T1",0.077468059723883,0.0556221477309589,2013-11-18 09:53:40,0,-77.24238,-11.78801,7.94402682568747e-13
"P1113_21_LB_T1",0.0811485942440059,-0.0710186952687218,2013-11-18 09:53:45,0,-77.24172,-11.78827,1.26701063046978e-13
"P1113_21_LB_T1",0.080957206543562,0.202887835155308,2013-11-18 09:53:50,0,-77.24105,-11.78859,6.66090440130394e-14
"P1113_21_LB_T1",0.0754482714784114,-0.142596302926988,2013-11-18 09:53:55,0,-77.24033,-11.78877,4.68167735392447e-14
"P1113_21_LB_T1",0.0787601528065169,-0.0284081367194596,2013-11-18 09:54:00,0,-77.23969,-11.78903,3.34604970347802e-14
"P1113_21_LB_T1",0.0734854759664766,-0.171227881442152,2013-11-18 09:54:05,0,-77.23903,-11.78932,8.34239509146954e-14
"P1113_21_LB_T1",0.0792647825413272,-0.143304074290731,2013-11-18 09:54:10,0,-77.23847,-11.78969,1.29199263934673e-13
"P1113_21_LB_T1",0.0830944047303832,-0.0681448024022299,2013-11-18 09:54:15,0,-77.23793,-11.79017,1.51060983747267e-13
