model,FP,TP
ftp,0.026415094339622636,0.02127659574468085
ftp,0.025000000000000022,0.02127659574468085
ftp,0.02358490566037741,0.02127659574468085
ftp,0.02358490566037741,0.02127659574468085
ftp,0.02358490566037741,0.02127659574468085
ftp,0.023113207547169834,0.02127659574468085
ftp,0.023113207547169834,0.02127659574468085
ftp,0.023113207547169834,0.02127659574468085
ftp,0.02264150943396226,0.02127659574468085
ftp,0.02264150943396226,0.02127659574468085
ftp,0.02264150943396226,0.02127659574468085
ftp,0.02264150943396226,0.02127659574468085
ftp,0.02264150943396226,0.02127659574468085
ftp,0.022169811320754684,0.02127659574468085
ftp,0.02169811320754722,0.02127659574468085
ftp,0.021226415094339646,0.02127659574468085
ftp,0.021226415094339646,0.02127659574468085
ftp,0.021226415094339646,0.02127659574468085
ftp,0.021226415094339646,0.02127659574468085
ftp,0.021226415094339646,0.02127659574468085
ftp,0.021226415094339646,0.02127659574468085
ftp,0.02075471698113207,0.010638297872340425
ftp,0.019811320754717032,0.010638297872340425
ftp,0.019811320754717032,0.010638297872340425
ftp,0.019811320754717032,0.010638297872340425
ftp,0.019811320754717032,0.010638297872340425
ftp,0.019339622641509457,0.010638297872340425
ftp,0.019339622641509457,0.010638297872340425
ftp,0.019339622641509457,0.010638297872340425
ftp,0.019339622641509457,0.010638297872340425
ftp,0.018867924528301883,0.010638297872340425
ftp,0.018867924528301883,0.010638297872340425
ftp,0.018396226415094308,0.010638297872340425
ftp,0.018396226415094308,0.010638297872340425
ftp,0.018396226415094308,0.010638297872340425
ftp,0.018396226415094308,0.010638297872340425
ftp,0.018396226415094308,0.010638297872340425
ftp,0.018396226415094308,0.010638297872340425
ftp,0.018396226415094308,0.010638297872340425
ftp,0.018396226415094308,0.010638297872340425
ftp,0.018396226415094308,0.010638297872340425
ftp,0.018396226415094308,0.010638297872340425
ftp,0.018396226415094308,0.010638297872340425
ftp,0.018396226415094308,0.010638297872340425
ftp,0.018396226415094308,0.010638297872340425
ftp,0.018396226415094308,0.010638297872340425
ftp,0.018396226415094308,0.010638297872340425
ftp,0.017924528301886844,0.010638297872340425
ftp,0.01745283018867927,0.010638297872340425
ftp,0.016981132075471694,0.010638297872340425
ftp,0.016981132075471694,0.0
ftp,0.016981132075471694,0.0
ftp,0.016981132075471694,0.0
ftp,0.01650943396226412,0.0
ftp,0.015566037735849081,0.0
ftp,0.015566037735849081,0.0
ftp,0.015566037735849081,0.0
