model,FP,TP
network_timeseries,0.9626123994320871,0.9560439560439561
network_timeseries,0.9626123994320871,0.9560439560439561
network_timeseries,0.9621391386654047,0.9560439560439561
network_timeseries,0.9621391386654047,0.9560439560439561
network_timeseries,0.9616658778987222,0.945054945054945
network_timeseries,0.9611926171320397,0.945054945054945
network_timeseries,0.9602460955986749,0.945054945054945
network_timeseries,0.9597728348319924,0.945054945054945
network_timeseries,0.9588263132986276,0.945054945054945
network_timeseries,0.9574065309985802,0.945054945054945
network_timeseries,0.9574065309985802,0.945054945054945
network_timeseries,0.9559867486985328,0.945054945054945
network_timeseries,0.9555134879318504,0.945054945054945
network_timeseries,0.955040227165168,0.945054945054945
network_timeseries,0.9545669663984856,0.945054945054945
network_timeseries,0.9536204448651207,0.945054945054945
network_timeseries,0.9531471840984382,0.945054945054945
network_timeseries,0.9522006625650734,0.945054945054945
network_timeseries,0.9512541410317085,0.945054945054945
network_timeseries,0.9512541410317085,0.945054945054945
network_timeseries,0.9493610979649787,0.945054945054945
network_timeseries,0.9488878371982963,0.945054945054945
network_timeseries,0.9484145764316139,0.945054945054945
network_timeseries,0.9479413156649313,0.945054945054945
network_timeseries,0.9469947941315665,0.945054945054945
network_timeseries,0.9451017510648367,0.945054945054945
network_timeseries,0.9451017510648367,0.945054945054945
network_timeseries,0.9446284902981543,0.945054945054945
network_timeseries,0.943208707998107,0.945054945054945
network_timeseries,0.942262186464742,0.945054945054945
network_timeseries,0.9417889256980596,0.945054945054945
network_timeseries,0.9413156649313772,0.945054945054945
network_timeseries,0.9403691433980123,0.945054945054945
network_timeseries,0.9403691433980123,0.945054945054945
network_timeseries,0.938949361097965,0.945054945054945
network_timeseries,0.9384761003312825,0.945054945054945
network_timeseries,0.9370563180312352,0.945054945054945
network_timeseries,0.9365830572645528,0.945054945054945
network_timeseries,0.9356365357311879,0.945054945054945
network_timeseries,0.9327969711310933,0.945054945054945
network_timeseries,0.930430667297681,0.945054945054945
network_timeseries,0.9280643634642688,0.945054945054945
network_timeseries,0.9266445811642214,0.945054945054945
network_timeseries,0.9266445811642214,0.945054945054945
network_timeseries,0.9242782773308093,0.945054945054945
network_timeseries,0.9190724088973025,0.945054945054945
network_timeseries,0.9167061050638902,0.945054945054945
network_timeseries,0.9124467581637482,0.945054945054945
network_timeseries,0.9110269758637008,0.945054945054945
network_timeseries,0.9096071935636536,0.945054945054945
network_timeseries,0.9067676289635589,0.945054945054945
network_timeseries,0.9039280643634643,0.945054945054945
network_timeseries,0.9025082820634169,0.9340659340659341
network_timeseries,0.9010884997633696,0.9340659340659341
network_timeseries,0.898248935163275,0.9340659340659341
network_timeseries,0.8977756743965926,0.9340659340659341
network_timeseries,0.8954093705631803,0.9340659340659341
network_timeseries,0.893989588263133,0.9340659340659341
network_timeseries,0.8935163274964505,0.9340659340659341
network_timeseries,0.8902035021296735,0.9340659340659341
network_timeseries,0.8887837198296261,0.9340659340659341
network_timeseries,0.8868906767628963,0.9340659340659341
network_timeseries,0.8845243729294842,0.9340659340659341
network_timeseries,0.8831045906294368,0.9340659340659341
network_timeseries,0.8807382867960246,0.9340659340659341
network_timeseries,0.8774254614292475,0.9340659340659341
network_timeseries,0.8745858968291529,0.9340659340659341
network_timeseries,0.8731661145291055,0.9340659340659341
network_timeseries,0.8707998106956933,0.9340659340659341
network_timeseries,0.8665404637955514,0.9340659340659341
network_timeseries,0.8641741599621391,0.9340659340659341
network_timeseries,0.8608613345953621,0.9340659340659341
network_timeseries,0.8584950307619499,0.9340659340659341
network_timeseries,0.8551822053951728,0.9340659340659341
network_timeseries,0.853289162328443,0.9340659340659341
network_timeseries,0.8499763369616659,0.9340659340659341
network_timeseries,0.8480832938949361,0.9340659340659341
network_timeseries,0.8466635115948887,0.9340659340659341
network_timeseries,0.8452437292948415,0.9340659340659341
network_timeseries,0.8428774254614293,0.9340659340659341
