model,trip,real,p
deep_network_matrix,P1108_46_SV_T2,0,1.1872686867344219e-05
deep_network_matrix,P1108_46_SV_T2,0,1.0345906251856624e-05
deep_network_matrix,P1108_46_SV_T2,0,9.937701178991613e-06
deep_network_matrix,P1108_46_SV_T2,0,1.036610001330863e-05
deep_network_matrix,P1108_46_SV_T2,0,1.1972959729657339e-05
deep_network_matrix,P1108_46_SV_T2,0,1.5669999216333415e-05
deep_network_matrix,P1108_46_SV_T2,0,1.994500145525078e-05
deep_network_matrix,P1108_46_SV_T2,0,2.6379622606703975e-05
deep_network_matrix,P1108_46_SV_T2,0,2.6827564155836754e-05
deep_network_matrix,P1108_46_SV_T2,0,2.6653047084541832e-05
deep_network_matrix,P1108_46_SV_T2,0,3.118203731033881e-05
deep_network_matrix,P1108_46_SV_T2,0,4.208346841814928e-05
deep_network_matrix,P1108_46_SV_T2,0,7.30707160031447e-05
deep_network_matrix,P1108_46_SV_T2,0,0.00019197072666807542
deep_network_matrix,P1108_46_SV_T2,0,0.0007841077168608166
deep_network_matrix,P1108_46_SV_T2,0,0.0034892650298833034
deep_network_matrix,P1108_46_SV_T2,0,0.03962070895547392
deep_network_matrix,P1108_46_SV_T2,0,0.052317958434438636
deep_network_matrix,P1108_46_SV_T2,0,0.031442570072748935
deep_network_matrix,P1108_46_SV_T2,0,0.048593350168466144
deep_network_matrix,P1108_46_SV_T2,0,0.03722922415586859
deep_network_matrix,P1108_46_SV_T2,0,0.28204609354178123
deep_network_matrix,P1108_46_SV_T2,0,0.7882120468127182
deep_network_matrix,P1108_46_SV_T2,0,0.15177213005295376
deep_network_matrix,P1108_46_SV_T2,0,0.2518126409133773
deep_network_matrix,P1108_46_SV_T2,0,0.2357293569873614
deep_network_matrix,P1108_46_SV_T2,0,0.0194101362911077
deep_network_matrix,P1108_46_SV_T2,0,0.004058093662121414
deep_network_matrix,P1108_46_SV_T2,0,0.001505000099303555
deep_network_matrix,P1108_46_SV_T2,0,0.0005562599686836906
deep_network_matrix,P1108_46_SV_T2,0,0.0003363805677049353
deep_network_matrix,P1108_46_SV_T2,0,0.00035183491021779304
deep_network_matrix,P1108_46_SV_T2,0,0.0005590696798998693
deep_network_matrix,P1108_46_SV_T2,0,0.0010916802831658645
deep_network_matrix,P1108_46_SV_T2,0,0.0022394993090930466
deep_network_matrix,P1108_46_SV_T2,0,0.0034271211158640774
deep_network_matrix,P1108_46_SV_T2,0,0.003454387090691666
deep_network_matrix,P1108_46_SV_T2,0,0.003443249332378481
deep_network_matrix,P1108_46_SV_T2,0,0.0017288483465959079
deep_network_matrix,P1108_46_SV_T2,0,0.0007675339888749467
deep_network_matrix,P1108_46_SV_T2,0,0.0004117880315842947
deep_network_matrix,P1108_46_SV_T2,0,0.00027900077771326814
deep_network_matrix,P1108_46_SV_T2,0,0.0002694297331298824
deep_network_matrix,P1108_46_SV_T2,0,0.0003283102273854659
deep_network_matrix,P1108_46_SV_T2,0,0.0003179159181816319
deep_network_matrix,P1108_46_SV_T2,0,0.0003750518471111752
deep_network_matrix,P1108_46_SV_T2,0,0.0005247114866262654
deep_network_matrix,P1108_46_SV_T2,0,0.0012259370901485976
deep_network_matrix,P1108_46_SV_T2,0,0.004280512382010031
deep_network_matrix,P1108_46_SV_T2,0,0.011580078858061987
deep_network_matrix,P1108_46_SV_T2,0,0.017805209750065196
deep_network_matrix,P1108_46_SV_T2,0,0.015120963257256535
deep_network_matrix,P1108_46_SV_T2,0,0.007847944779610504
deep_network_matrix,P1108_46_SV_T2,0,0.005408592509328355
deep_network_matrix,P1108_46_SV_T2,0,0.002450826433689532
deep_network_matrix,P1108_46_SV_T2,0,0.0020652371213786846
deep_network_matrix,P1108_46_SV_T2,0,0.0028533868347277377
deep_network_matrix,P1108_46_SV_T2,0,0.0029531431455309363
deep_network_matrix,P1108_46_SV_T2,0,0.003808989895141238
deep_network_matrix,P1108_46_SV_T2,0,0.006103469939186858
deep_network_matrix,P1108_46_SV_T2,0,0.0032433126265546557
deep_network_matrix,P1108_46_SV_T2,0,0.00216427629519875
