trip,datetime,lon,lat,dive,prediction
P1109_15_LB_T4,2009-12-03 20:31:13,-77.2465360212766,-11.7227412765957,0,0.6164383561643836
P1109_15_LB_T4,2009-12-03 20:31:18,-77.24656017021279,-11.722805212766,1,0.6255707762557078
P1109_15_LB_T4,2009-12-03 20:31:23,-77.246573,-11.722845,1,0.6255707762557078
P1109_15_LB_T4,2009-12-03 20:31:28,-77.2466105,-11.722826,0,0.6255707762557078
P1109_15_LB_T4,2009-12-03 20:31:33,-77.246648,-11.722807000000001,0,0.6255707762557078
P1109_15_LB_T4,2009-12-03 20:31:38,-77.246578,-11.72279,1,0.6255707762557078
P1109_15_LB_T4,2009-12-03 20:31:43,-77.2466567894737,-11.7227965263158,1,0.6255707762557078
P1109_15_LB_T4,2009-12-03 20:31:48,-77.2467631052632,-11.722810736842101,1,0.6255707762557078
P1109_15_LB_T4,2009-12-03 20:31:53,-77.2468694210526,-11.7228249473684,0,0.6255707762557078
P1109_15_LB_T4,2009-12-03 20:31:58,-77.2469757368421,-11.7228391578947,0,0.6255707762557078
P1109_15_LB_T4,2009-12-03 20:32:03,-77.246818,-11.72275,0,0.6255707762557078
P1109_15_LB_T4,2009-12-03 20:32:08,-77.24679300000001,-11.722686999999999,0,0.6255707762557078
P1109_15_LB_T4,2009-12-03 20:32:13,-77.246792,-11.722660000000001,0,0.6255707762557078
P1109_15_LB_T4,2009-12-03 20:32:18,-77.246802,-11.722638,0,0.6255707762557078
P1109_15_LB_T4,2009-12-03 20:32:23,-77.246806,-11.722621,0,0.6255707762557078
P1109_15_LB_T4,2009-12-03 20:32:28,-77.246796,-11.722591,0,0.6255707762557078
P1109_15_LB_T4,2009-12-03 20:32:33,-77.2467865,-11.7225745,0,0.6255707762557078
P1109_15_LB_T4,2009-12-03 20:32:38,-77.246923,-11.72282,0,0.6255707762557078
P1109_15_LB_T4,2009-12-03 20:32:43,-77.247167,-11.7232,0,0.639269406392694
P1109_15_LB_T4,2009-12-03 20:32:48,-77.24759399999999,-11.723438999999999,0,0.6438356164383562
P1109_15_LB_T4,2009-12-03 20:32:53,-77.24814350000001,-11.723602,0,0.6529680365296804
P1109_15_LB_T4,2009-12-03 20:32:58,-77.24874200000001,-11.72355,0,0.6575342465753424
P1109_15_LB_T4,2009-12-03 20:33:03,-77.24929200000001,-11.723642,0,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:33:08,-77.249605,-11.72385,0,0.8310502283105022
P1109_15_LB_T4,2009-12-03 20:33:13,-77.249615,-11.723852,0,0.8356164383561644
P1109_15_LB_T4,2009-12-03 20:33:18,-77.2496695333333,-11.723851333333302,1,0.8356164383561644
P1109_15_LB_T4,2009-12-03 20:33:23,-77.2497252,-11.723842999999999,0,0.8356164383561644
P1109_15_LB_T4,2009-12-03 20:33:28,-77.2497808666667,-11.723834666666699,0,0.8356164383561644
P1109_15_LB_T4,2009-12-03 20:33:33,-77.24974250000001,-11.723805833333302,1,0.8310502283105022
P1109_15_LB_T4,2009-12-03 20:33:38,-77.2497266666667,-11.7237988888889,1,0.8310502283105022
P1109_15_LB_T4,2009-12-03 20:33:43,-77.2497108333333,-11.723791944444402,0,0.821917808219178
P1109_15_LB_T4,2009-12-03 20:33:48,-77.24969499999999,-11.723785000000001,0,0.821917808219178
P1109_15_LB_T4,2009-12-03 20:33:53,-77.24977004347829,-11.723695043478301,1,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:33:58,-77.2498067826087,-11.7236867826087,1,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:34:03,-77.2498435217391,-11.7236785217391,1,0.6666666666666666
