trip,datetime,lon,lat,gaps,dive,step_speed,step_direction,lon_std,lat_std,step_speed_std,step_direction_cos,step_direction_sin,FCNet,CNNet,UNet,hmm,fpt
P1113_28_SV_T3,2013-11-20 09:42:20,-77.401833,-11.862288000000001,0.0333333333333333,0,4.16361419268503,-122.043749792777,-1.16632531299352,-1.1170195390604498,0.22094085916454104,-0.5305666604959179,-0.847643214312607,0.977904815534109,0.961890357775548,0.986025926835712,0.9998164918366941,0.99999
P1113_28_SV_T3,2013-11-20 09:42:50,-77.4032178571429,-11.8634934285714,0.1,0,6.72991306265317,172.133887033526,-1.19659563896083,-1.15560943258866,0.36961825487376293,-0.990590580237405,0.13685869480936,0.9942173828010699,0.940471273554906,0.961846711359621,0.9917952031165709,0.96875
P1113_28_SV_T3,2013-11-20 09:43:20,-77.402443,-11.864907,0.1,1,5.95195390329015,-76.5600198387864,-1.1796587452073999,-1.20086269123554,0.324547533323835,0.23242663587214102,-0.972613931083222,0.9988510201648091,0.977729919321482,0.9814805402261451,0.987613282574689,0.99999
P1113_28_SV_T3,2013-11-20 09:43:50,-77.402473,-11.86605,0.0,1,4.24239809884616,29.682431471270004,-1.1803144877751899,-1.2374540325627599,0.225505170098435,0.868783395434019,0.495192297817865,0.958608763722894,0.9538966199943459,0.9649941921040641,0.998926966595912,0.96875
P1113_28_SV_T3,2013-11-20 09:44:20,-77.404007,-11.864697999999999,0.0,0,7.49610982973829,130.534631803111,-1.2138447910796202,-1.19417188604097,0.414007527403215,-0.6499075486794019,0.7600132749955949,0.9679513213744959,0.9539271320952609,0.976314613836361,0.9982142642757601,0.96875
P1113_28_SV_T3,2013-11-20 09:44:50,-77.404808,-11.866315,0.0666666666666667,0,6.667562061416009,-106.143024393306,-1.2313531176424,-1.24593758938843,0.366005977055194,-0.278036040758265,-0.960570642919857,0.9088144415020201,0.958367078057361,0.9709407112989008,0.996484646750636,0.9375
P1113_28_SV_T3,2013-11-20 09:45:20,-77.402172,-11.866547500000001,0.1,0,9.61042304912936,-110.712670823032,-1.17373520401119,-1.2533807099996002,0.536499333346514,-0.35368170631843393,-0.9353658378493841,0.993694422476458,0.9751426094296841,0.9760331811645191,0.9939760739264929,0.96875
P1113_28_SV_T3,2013-11-20 09:45:50,-77.40155,-11.867638000000001,0.133333333333333,1,4.63387565600148,55.67994364853929,-1.1601394747698799,-1.28829134667272,0.24818525009908804,0.5638151895926179,0.825900981949193,0.965379400181183,0.939225852584499,0.9720631895552849,0.9999745193730619,0.96875
P1113_28_SV_T3,2013-11-20 09:46:20,-77.401329,-11.86663,0.0,1,3.82521478945202,-138.720437236041,-1.15530883785319,-1.25602181731329,0.20133583865387,-0.751499506359646,-0.659733652272801,0.980479068053239,0.9652282965967719,0.9808507803154449,0.999936526057591,0.96875
P1113_28_SV_T3,2013-11-20 09:46:50,-77.402237,-11.867732,0.0,0,5.25256025724777,-153.229075132474,-1.17515597957446,-1.2913006083392,0.28402847021469296,-0.892814504386789,-0.45042453391946996,0.988181629309083,0.972460496970607,0.960746624633497,0.9995311840553119,0.96875
P1113_28_SV_T3,2013-11-20 09:47:20,-77.399361,-11.866765,0.133333333333333,0,11.042240646982998,-147.84183833054502,-1.11229212539973,-1.26034362928102,0.61945105579424,-0.8465820556050091,-0.532258229741539,0.99750023375277,0.9517393163563649,0.984000754098999,0.999829546796013,0.99999
P1113_28_SV_T3,2013-11-20 09:47:50,-77.399529,-11.868016,0.0,1,4.68163749311733,116.44811631218701,-1.11596428377994,-1.30039242018256,0.250952311114378,-0.445387230360193,0.8953380451159642,0.985623847742746,0.9247350872771591,0.9455147215939671,0.9997317446652589,0.875
P1113_28_SV_T3,2013-11-20 09:48:20,-77.39850142857141,-11.8659227142857,0.133333333333333,0,8.61670166343398,-161.827380196245,-1.09350353953813,-1.2333791812788701,0.47892852216208504,-0.9501211999654399,-0.31188091537673807,0.9954806667074501,0.9450158886191741,0.980175848618455,0.9999999998804692,0.99999
P1113_28_SV_T3,2013-11-20 09:48:50,-77.398682,-11.86592,0.0,1,0.655754683226329,-114.77966550415199,-1.09745048527979,-1.23329228770488,0.0177145621484721,-0.41912988226517295,-0.907926286541139,0.98515829393072,0.9100143809407281,0.947446827208082,0.993059328986301,0.99999
P1113_28_SV_T3,2013-11-20 09:49:20,-77.398682,-11.868210000000001,0.0333333333333333,0,8.496840235074941,-90.8799675852076,-1.09745048527979,-1.30660302404734,0.47198440305617995,-0.0153577278968231,-0.999882063142372,0.986205141586435,0.922593346564614,0.965145496709082,0.998732711600733,0.875
P1113_28_SV_T3,2013-11-20 09:49:50,-77.3968221428572,-11.866903,0.1,0,8.31415737344782,-125.681592783381,-1.05679756865501,-1.26476148151481,0.461400751859012,-0.5832802859845911,-0.812270957243785,0.971393518063321,0.924858050722362,0.962692191913062,0.9999999916901999,0.90625
P1113_28_SV_T3,2013-11-20 09:50:20,-77.397049,-11.867212,0.0,1,1.41175551425684,161.377850287482,-1.0617562315012,-1.27465362890773,0.0615131376094117,-0.947645034175542,0.31932567889607,0.9792781169537901,0.9411247248983391,0.945306049762278,0.999999999999927,0.90625
P1113_28_SV_T3,2013-11-20 09:50:50,-77.397041,-11.867118,0.0,0,0.34998620640612,149.06477158081498,-1.0615813668165601,-1.27164436724125,0.0,-0.857748991733736,0.514068737796571,0.953936185750134,0.9755464053178079,0.967666241375496,0.9990245679660408,0.90625
P1113_28_SV_T3,2013-11-20 09:51:20,-77.39670600000001,-11.868789,0.0,0,6.3182959214063,164.138941660239,-1.0542589081423002,-1.32513879537585,0.34577139693136794,-0.961927286576377,0.273305498188031,0.9688343282160121,0.9308724824594,0.9244265797772521,0.8677712133449259,0.84375
P1113_28_SV_T3,2013-11-20 09:51:50,-77.393387,-11.867173,0.1,0,13.4608183887411,-105.35129653114099,-0.981711922048047,-1.2734051054503401,0.7595702929465971,-0.264736505951501,-0.9643207881284058,0.8946362224764208,0.910862178050314,0.9474109427169479,0.117531934653093,0.875
P1113_28_SV_T3,2013-11-20 09:52:20,-77.39183,-11.865917999999999,0.0,1,7.32443412579494,-13.024717330736001,-0.947678882774621,-1.23322826086096,0.40406157104265994,0.974272930504988,-0.22537137547883604,0.9160783307043371,0.8842218565532171,0.856119852002614,0.04326892803606399,0.875
P1113_28_SV_T3,2013-11-20 09:52:50,-77.389549,-11.866714,0.0,0,8.793421767676849,59.1020069748448,-0.89782058952973,-1.2587109447598899,0.4891667236341599,0.5135111951718421,0.858082893684046,0.776110162807138,0.760443876474432,0.808732575205663,0.0159472969699481,0.625
P1113_28_SV_T3,2013-11-20 09:53:20,-77.386566,-11.863861,0.0,0,15.145436871733502,-63.967942113164206,-0.8326179201962081,-1.1673766518406699,0.857167923427583,0.4388739675039529,-0.8985486300959671,0.45054548524915,0.567255275194684,0.493923563077954,0.00013113897725335,0.375
P1113_28_SV_T3,2013-11-20 09:53:50,-77.383202,-11.861512,0.0,0,15.005887313420901,8.83392214994973,-0.759087320250432,-1.0921771236011701,0.8490831811767541,0.9881376324966441,0.153570893218498,0.543136934259603,0.342253521151377,0.193112259355768,2.99297372672514e-06,0.28125
P1113_28_SV_T3,2013-11-20 09:54:20,-77.380379,-11.858846,0.0,0,14.2453962285255,-8.47080678164173,-0.6973819446124829,-1.0068293405929,0.805024464834131,0.9890910465032281,-0.14730547079844,0.6796527546414549,0.3419418313296311,0.0415014664292891,2.1505465406144399e-07,0.21875
P1113_28_SV_T3,2013-11-20 09:54:50,-77.377434,-11.856347999999999,0.0,0,14.151622902784199,3.0633055098962796,-0.633009882531384,-0.926859812477894,0.7995917484730831,0.9985710997595909,0.0534392994426516,0.7049619399160201,0.22695630496793698,0.0104035666644474,1.40895610832152e-07,0.21875
P1113_28_SV_T3,2013-11-20 09:55:20,-77.373795,-11.853914,0.0,0,16.005503962809698,6.565558687883231,-0.5534683090469139,-0.8489391433697779,0.9069955318690001,0.9934416764885851,0.11433999919341599,0.706836609450853,0.267800605333194,0.00326385785611285,1.5521750750298e-07,0.21875
P1113_28_SV_T3,2013-11-20 09:55:50,-77.37041500000001,-11.851018,0.0,0,16.3128428952987,-6.85082759539023,-0.479587979732171,-0.7562282733052759,0.924801077675547,0.9928600801942401,-0.11928479013137899,0.319263357900777,0.213103727660149,0.00166915824664186,3.9913145400415796e-07,0.21875
P1113_28_SV_T3,2013-11-20 09:56:20,-77.36623399999999,-11.848613,0.0,0,17.6108405395505,10.7565182410717,-0.38819932385340006,-0.6792359934347301,1.0,0.9824291715042021,0.18663580304316302,0.568540207659254,0.237543542520737,0.00128537331383079,3.8410656790663707e-07,0.21875
P1113_28_SV_T3,2013-11-20 09:56:50,-77.362923,-11.845472000000001,0.0,0,16.744826729785,-13.662311140183801,-0.315827202444715,-0.578681834984201,0.949827871028229,0.9717047006708321,-0.23619901501532398,0.30520736545187,0.22028417625523,0.00130406738961065,2.2826740708998103e-07,0.21875
P1113_28_SV_T3,2013-11-20 09:57:20,-77.359367,-11.843382,0.0,0,15.062850948627801,13.1211108538969,-0.23809985006481,-0.5117737830385051,0.8523833443151191,0.9738923906082191,0.227010157295678,0.314074415414448,0.23686856892787098,0.00159233481316589,1.26962951548225e-07,0.21875
P1113_28_SV_T3,2013-11-20 09:57:50,-77.35607900000001,-11.84096,0.0,0,14.944130886041998,-5.980614273292531,-0.166230464624812,-0.4342372749942461,0.845505349733016,0.9945572051002759,-0.10419196602006599,0.27628309576940396,0.23161172226023802,0.00199752386640644,1.9878380765633897e-07,0.21875
P1113_28_SV_T3,2013-11-20 09:58:20,-77.35249300000001,-11.839258000000001,0.0,0,14.472897686527698,11.0958352572689,-0.0878473696768121,-0.379750430778104,0.818204661689469,0.981306655527643,0.192450637351899,0.356267933440302,0.255779039698662,0.00249293435778425,4.16965334925229e-07,0.21875
P1113_28_SV_T3,2013-11-20 09:58:50,-77.349541,-11.836589,0.0,0,14.5942914899064,-16.8605397838294,-0.0233223009963046,-0.29430660750390003,0.825237558267805,0.957013566832722,-0.290043156957909,0.29898798224982104,0.25858140980304395,0.0029271553183723396,3.4423537001518805e-07,0.25
P1113_28_SV_T3,2013-11-20 09:59:20,-77.345894,-11.834724000000001,0.0,0,14.9430088051732,15.1447037487149,0.0563941371731145,-0.23460157550446997,0.8454403424716629,0.9652690842232969,0.261257717671109,0.31392292747225503,0.245376692777858,0.0033055055675994803,1.39840714818778e-07,0.25
P1113_28_SV_T3,2013-11-20 09:59:50,-77.34246800000001,-11.832594,0.0,0,14.7396108428904,-4.83791132805322,0.131279938425231,-0.166412986679421,0.8336565710338729,0.9964372733666981,-0.0843371818686217,0.29006157008647804,0.258746689536751,0.00361384394491824,3.9960893091971504e-07,0.21875
P1113_28_SV_T3,2013-11-20 10:00:20,-77.338516,-11.831375,0.0,0,15.0478233714779,14.932333625891099,0.217663092702059,-0.127388625281388,0.851512728245957,0.966230818155634,0.257678105484915,0.300238029413073,0.25497049604447,0.00399406752914154,8.0129402693662e-07,0.25
P1113_28_SV_T3,2013-11-20 10:00:50,-77.335449,-11.829015,0.0,0,14.1681023360112,-20.681721869811803,0.28470184122568604,-0.0518369494001056,0.8005464771851669,0.9355567464938229,-0.353176406474007,0.28782766770638296,0.254161930397578,0.00431132210120227,2.46561848186785e-07,0.25
P1113_28_SV_T3,2013-11-20 10:01:20,-77.331779,-11.826891,0.0,0,15.483748893329501,7.57791483542487,0.364921015363792,0.0161595588930709,0.8767678815215669,0.991266446008078,0.13187430765131802,0.33283777891145,0.21937217366785802,0.0046395839909690005,3.51389389191293e-07,0.21875
P1113_28_SV_T3,2013-11-20 10:01:50,-77.328751,-11.823786,0.0,0,15.9265924155063,-15.737630744837801,0.43110729854914503,0.115561234152143,0.902423826101695,0.9625138137372281,-0.27123266463502804,0.294600478877137,0.225240556449011,0.00484023525813843,1.19480332857192e-07,0.21875
P1113_28_SV_T3,2013-11-20 10:02:20,-77.325722,-11.821231,0.0,0,14.5217632019788,5.578884136522991,0.49731543982003895,0.197355527320275,0.8210356638234291,0.9952632957266121,0.0972161106988054,0.266775466427425,0.194756550992725,0.00488743984764424,1.41368550314839e-07,0.21875
