model,trip,real,p
network_timeseries,P1108_46_SV_T2,0,4.1997526703632384e-47
network_timeseries,P1108_46_SV_T2,0,5.067980783380711e-47
network_timeseries,P1108_46_SV_T2,0,9.36412594848324e-47
network_timeseries,P1108_46_SV_T2,0,1.88394549475476e-46
network_timeseries,P1108_46_SV_T2,0,4.01188053504725e-46
network_timeseries,P1108_46_SV_T2,0,9.798711101099694e-46
network_timeseries,P1108_46_SV_T2,0,2.84361231447693e-45
network_timeseries,P1108_46_SV_T2,0,1.1595935782469755e-44
network_timeseries,P1108_46_SV_T2,0,6.144091310749097e-44
network_timeseries,P1108_46_SV_T2,0,2.8184822883182567e-43
network_timeseries,P1108_46_SV_T2,0,1.1109935508997648e-42
network_timeseries,P1108_46_SV_T2,0,5.219784828116428e-42
network_timeseries,P1108_46_SV_T2,0,2.872553524170461e-41
network_timeseries,P1108_46_SV_T2,0,1.7608622989318913e-40
network_timeseries,P1108_46_SV_T2,0,1.0363031030014731e-39
network_timeseries,P1108_46_SV_T2,0,5.766296658220873e-39
network_timeseries,P1108_46_SV_T2,0,3.267730195359066e-38
network_timeseries,P1108_46_SV_T2,0,1.8396141663683109e-37
network_timeseries,P1108_46_SV_T2,0,8.973694585306756e-37
network_timeseries,P1108_46_SV_T2,0,5.008169998175828e-36
network_timeseries,P1108_46_SV_T2,0,3.686482499550313e-35
network_timeseries,P1108_46_SV_T2,0,3.5951769113791915e-34
network_timeseries,P1108_46_SV_T2,0,4.103118349709496e-33
network_timeseries,P1108_46_SV_T2,0,5.778710451762289e-32
network_timeseries,P1108_46_SV_T2,0,1.1760586488956974e-30
network_timeseries,P1108_46_SV_T2,0,2.9133741622380065e-29
network_timeseries,P1108_46_SV_T2,0,6.856081551686206e-28
network_timeseries,P1108_46_SV_T2,0,1.686326900177759e-26
network_timeseries,P1108_46_SV_T2,0,3.693190147851637e-25
network_timeseries,P1108_46_SV_T2,0,5.1271071233031176e-24
network_timeseries,P1108_46_SV_T2,0,4.037186752242892e-23
network_timeseries,P1108_46_SV_T2,0,1.8547315624672582e-22
network_timeseries,P1108_46_SV_T2,0,5.291227009043145e-22
network_timeseries,P1108_46_SV_T2,0,1.1433281904537895e-21
network_timeseries,P1108_46_SV_T2,0,2.2479200330597742e-21
network_timeseries,P1108_46_SV_T2,0,4.642684212464813e-21
network_timeseries,P1108_46_SV_T2,0,9.852563972146738e-21
network_timeseries,P1108_46_SV_T2,0,1.9688252858767668e-20
network_timeseries,P1108_46_SV_T2,0,3.784665968159001e-20
network_timeseries,P1108_46_SV_T2,0,6.623284672426032e-20
network_timeseries,P1108_46_SV_T2,0,9.355741514451126e-20
network_timeseries,P1108_46_SV_T2,0,1.3648999154279393e-19
network_timeseries,P1108_46_SV_T2,0,2.3529128265636574e-19
network_timeseries,P1108_46_SV_T2,0,4.294464644252594e-19
network_timeseries,P1108_46_SV_T2,0,7.545089451018245e-19
network_timeseries,P1108_46_SV_T2,0,1.2486925201045086e-18
network_timeseries,P1108_46_SV_T2,0,2.2562596704506786e-18
network_timeseries,P1108_46_SV_T2,0,4.105258083351549e-18
network_timeseries,P1108_46_SV_T2,0,8.247375555490667e-18
network_timeseries,P1108_46_SV_T2,0,1.7867338811657926e-17
network_timeseries,P1108_46_SV_T2,0,3.572035364868927e-17
network_timeseries,P1108_46_SV_T2,0,6.296843404786791e-17
network_timeseries,P1108_46_SV_T2,0,1.0319754534609222e-16
network_timeseries,P1108_46_SV_T2,0,1.545464442439421e-16
network_timeseries,P1108_46_SV_T2,0,2.1016153682507915e-16
network_timeseries,P1108_46_SV_T2,0,2.746078903727756e-16
network_timeseries,P1108_46_SV_T2,0,3.4929013418405427e-16
network_timeseries,P1108_46_SV_T2,0,4.447246450225198e-16
network_timeseries,P1108_46_SV_T2,0,5.470124055781766e-16
network_timeseries,P1108_46_SV_T2,0,6.573637672740651e-16
network_timeseries,P1108_46_SV_T2,0,7.753773895620881e-16
network_timeseries,P1108_46_SV_T2,0,8.881020277919495e-16
network_timeseries,P1108_46_SV_T2,0,1.0138453547642406e-15
network_timeseries,P1108_46_SV_T2,0,1.1235330907843062e-15
network_timeseries,P1108_46_SV_T2,0,1.2298090461618124e-15
network_timeseries,P1108_46_SV_T2,0,1.3211194825368782e-15
network_timeseries,P1108_46_SV_T2,0,1.3648442386466398e-15
network_timeseries,P1108_46_SV_T2,0,1.3886873403067558e-15
network_timeseries,P1108_46_SV_T2,0,1.3801398218280992e-15
network_timeseries,P1108_46_SV_T2,0,1.3522319159867778e-15
network_timeseries,P1108_46_SV_T2,0,1.4144103374236517e-15
network_timeseries,P1108_46_SV_T2,0,1.44093940904959e-15
network_timeseries,P1108_46_SV_T2,0,1.5679632951280502e-15
network_timeseries,P1108_46_SV_T2,0,1.7941740968698782e-15
network_timeseries,P1108_46_SV_T2,0,2.1103880282227574e-15
network_timeseries,P1108_46_SV_T2,0,2.630359428247735e-15
network_timeseries,P1108_46_SV_T2,0,3.496095193831901e-15
network_timeseries,P1108_46_SV_T2,0,4.966561927126367e-15
network_timeseries,P1108_46_SV_T2,0,7.227992382757594e-15
network_timeseries,P1108_46_SV_T2,0,1.1400641014805683e-14
network_timeseries,P1108_46_SV_T2,0,1.828581600845399e-14
network_timeseries,P1108_46_SV_T2,0,2.845560297169671e-14
network_timeseries,P1108_46_SV_T2,0,3.791028849480436e-14
network_timeseries,P1108_46_SV_T2,0,4.0218252493262604e-14
network_timeseries,P1108_46_SV_T2,0,3.0968625332901013e-14
