"ID","step","angle","datetime","dive","gaps","x","y","prediction"
"P1108_6_SV_T2",0.4684986265344,NA,2008-11-25 21:03:15,0,0,-77.263737,-11.771312,0.0494829239000596
"P1108_6_SV_T2",0.410329043363735,-0.636503623564917,2008-11-25 21:03:45,0,0.166666666666667,-77.26638,-11.767972,0.202020640880174
"P1108_6_SV_T2",0.0797751682993015,2.59669816063115,2008-11-25 21:04:15,0,0.2,-77.2664768571429,-11.7642638571429,0.99999999998578
"P1108_6_SV_T2",0.0706226780273177,-1.7287358694667,2008-11-25 21:04:45,0,0.266666666666667,-77.26684,-11.76489,0.99999999999772
"P1108_6_SV_T2",0.352794734884387,-0.142976358030452,2008-11-25 21:05:15,0,0,-77.267345,-11.76449,0.0319203920388447
"P1108_6_SV_T2",0.363439098479064,-0.352172043644084,2008-11-25 21:05:45,0,0,-77.269553,-11.762158,0.00271394510715325
"P1108_6_SV_T2",0.343912071697436,0.610902589847904,2008-11-25 21:06:15,0,0,-77.270847,-11.75913,0.00488520964045127
"P1108_6_SV_T2",0.403753476702058,-0.341254560152164,2008-11-25 21:06:45,0,0,-77.273518,-11.757475,0.000639511195337336
"P1108_6_SV_T2",0.422140591077959,-0.0432949418709466,2008-11-25 21:07:15,0,0.1,-77.275813,-11.75461,5.55964331782904e-05
"P1108_6_SV_T2",0.316377472104954,0.0133702750586071,2008-11-25 21:07:45,0,0.3,-77.2780786666667,-11.751515,0.00157461119722369
"P1108_6_SV_T2",0.393444171601725,-0.281679649462255,2008-11-25 21:08:15,0,0,-77.279808,-11.749218,0.000417318412732779
"P1108_6_SV_T2",0.411357702300563,0.336796297418298,2008-11-25 21:08:45,0,0,-77.281068,-11.745885,0.000274215510281765
"P1108_6_SV_T2",0.42245210521958,0.0202937534707351,2008-11-25 21:09:15,0,0,-77.28348,-11.743025,2.65636117433006e-05
"P1108_6_SV_T2",0.451509146000623,0.295130515703281,2008-11-25 21:09:45,0,0,-77.286017,-11.740138,2.37919869249826e-05
"P1108_6_SV_T2",0.409948218726644,-0.0407802462397806,2008-11-25 21:10:15,0,0,-77.289522,-11.737963,6.74405774436037e-06
"P1108_6_SV_T2",0.411039164730457,0.113305850005018,2008-11-25 21:10:45,0,0,-77.29262,-11.735862,7.163434248404e-06
"P1108_6_SV_T2",0.435842906786142,-0.0613074620309189,2008-11-25 21:11:15,0,0,-77.295948,-11.734115,4.74519776187545e-06
"P1108_6_SV_T2",0.439054869242145,-0.118026461817881,2008-11-25 21:11:45,0,0,-77.299355,-11.732053,5.37071067744236e-06
"P1108_6_SV_T2",0.453377451907575,-0.196431576383787,2008-11-25 21:12:15,0,0,-77.302515,-11.729592,7.49514050357167e-06
"P1108_6_SV_T2",0.478066278620788,0.11328905011113,2008-11-25 21:12:45,0,0,-77.305212,-11.726472,5.36682475751734e-06
