model,FP,TP
deep_new_network,0.2867960246095599,1.0
deep_new_network,0.2796971131093232,1.0
deep_new_network,0.27543776620918126,1.0
deep_new_network,0.26975863700899194,0.9893617021276596
deep_new_network,0.26549929010885,0.9893617021276596
deep_new_network,0.25698059630856607,0.9893617021276596
deep_new_network,0.2508282063416942,0.9787234042553191
deep_new_network,0.24041646947468054,0.9787234042553191
deep_new_network,0.23473734027449122,0.9680851063829787
deep_new_network,0.22763842877425455,0.9574468085106383
deep_new_network,0.21911973497397064,0.9468085106382979
deep_new_network,0.2158069096071935,0.9361702127659575
deep_new_network,0.20823473734027442,0.9148936170212766
deep_new_network,0.20397539044013246,0.9148936170212766
deep_new_network,0.19640321817321338,0.9042553191489362
deep_new_network,0.19214387127307142,0.8936170212765957
deep_new_network,0.18646474207288222,0.8617021276595744
deep_new_network,0.18220539517274015,0.8617021276595744
deep_new_network,0.17652626597255083,0.8617021276595744
deep_new_network,0.16942735447231427,0.8404255319148937
deep_new_network,0.16280170373876002,0.8297872340425532
deep_new_network,0.159488878371983,0.8297872340425532
deep_new_network,0.15238996687174633,0.8085106382978723
deep_new_network,0.14245149077141506,0.7978723404255319
deep_new_network,0.13629910080454333,0.776595744680851
deep_new_network,0.1277804070042594,0.7553191489361702
deep_new_network,0.12162801703738757,0.7446808510638298
deep_new_network,0.11452910553715101,0.7340425531914894
deep_new_network,0.10932323710364411,0.723404255319149
deep_new_network,0.10411736867013721,0.723404255319149
deep_new_network,0.1008045433033602,0.6914893617021277
deep_new_network,0.0955986748698533,0.6702127659574468
deep_new_network,0.08991954566966398,0.6702127659574468
deep_new_network,0.08187411263606248,0.6595744680851063
deep_new_network,0.07288215806909604,0.648936170212766
deep_new_network,0.06483672503549454,0.6382978723404256
deep_new_network,0.05726455276857545,0.6063829787234043
deep_new_network,0.049692380501656364,0.5425531914893617
deep_new_network,0.043539990534784634,0.5212765957446809
deep_new_network,0.03691433980123049,0.44680851063829785
deep_new_network,0.03265499290108853,0.39361702127659576
deep_new_network,0.027922385234264047,0.35106382978723405
deep_new_network,0.02035021296734496,0.30851063829787234
deep_new_network,0.016564126833885418,0.2765957446808511
deep_new_network,0.014197823000473231,0.19148936170212766
deep_new_network,0.010884997633696214,0.14893617021276595
deep_new_network,0.008991954566966442,0.13829787234042554
deep_new_network,0.00615238996687173,0.0851063829787234
deep_new_network,0.004259346900141958,0.0425531914893617
deep_new_network,0.003312825366777128,0.0425531914893617
deep_new_network,0.0018930430667297715,0.010638297872340425
deep_new_network,0.0,0.010638297872340425
deep_new_network,0.0,0.010638297872340425
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
deep_new_network,0.0,0.0
