trip,datetime,lon,lat,gaps,dive,step_speed,step_direction,lon_std,lat_std,step_speed_std,step_direction_cos,step_direction_sin,prediction
P1111_22_LB_T2,2011-11-18 17:54:42,-77.334653,-12.009922999999999,0.0,0,11.390804290330768,21.2118372133597,0.12803258600369644,-0.702478534303525,0.5451266830172544,0.9322490702803589,0.36181717891969506,0.004631027457759301
P1111_22_LB_T2,2011-11-18 17:54:47,-77.33487,-12.010302000000001,0.0,0,9.67049970883498,-18.9556709683456,0.12464616667795848,-0.7079777886064321,0.46263730622880883,0.9457701806139933,-0.32483652113236033,0.005909964742833075
P1111_22_LB_T2,2011-11-18 17:54:52,-77.33508499999999,-12.01068,0.0,0,9.629831184675794,-0.16139080154607655,0.12129095859016811,-0.7134625330034862,0.4606872322425615,0.9999960328190541,-0.002816797144491226,0.008493047814288708
P1111_22_LB_T2,2011-11-18 17:54:57,-77.335113,-12.010747,0.0,0,1.6113856768814947,-6.855703060153019,0.12085400125757159,-0.7144346966929064,0.07619917131154312,0.9928499263094697,-0.11936927505552113,0.016565202921077833
P1111_22_LB_T2,2011-11-18 17:55:02,-77.335113,-12.010732,0.8,0,0.3339369524575015,157.76713200108756,0.12085400125757159,-0.7142170481057296,0.01494493163190071,-0.9256536822983906,0.37837185472419876,0.04358509994820802
P1111_22_LB_T2,2011-11-18 17:55:07,-77.335178,-12.01076075,0.6,0,1.5533720376206641,-114.3328295117548,0.1198396360218363,-0.7146342078978118,0.07341739127135125,-0.412036509673704,-0.9111673362757862,0.16269894139568938
P1111_22_LB_T2,2011-11-18 17:55:12,-77.335155,-12.010727000000001,0.8,0,0.9029768564009378,148.01878300913523,0.12019856525912037,-0.7141444985766707,0.04223065042202179,-0.8482217715534535,0.5296412240967663,0.22548988685243193
P1111_22_LB_T2,2011-11-18 17:55:17,-77.33520142857141,-12.0106484285714,0.4,0,2.0203399396401474,-63.712727391233216,0.11947401866238835,-0.7130044345481347,0.09580871175734473,0.44287203898677074,-0.8965848298313441,0.3403187131380999
P1111_22_LB_T2,2011-11-18 17:55:22,-77.3352979411765,-12.010624294117598,1.0,0,2.1691686801268535,-45.63207579483765,0.11796787971727278,-0.7126542458966275,0.10294511666087823,0.6992632489186389,-0.7148642589413389,0.36200243594440057
P1111_22_LB_T2,2011-11-18 17:55:27,-77.33527764705879,-12.010570764705902,1.0,0,1.2709926691661164,96.00471992187295,0.11828458198658649,-0.7118775391747274,0.05987717381667401,-0.10461038981373337,0.9945132811295275,0.8989862673625187
P1111_22_LB_T2,2011-11-18 17:55:32,-77.33525735294121,-12.010517235294099,1.0,0,1.2709927008540824,3.5337340023033903e-06,0.1186012842536825,-0.7111008324512808,0.05987717533612621,0.9999999999999981,6.167529322987101e-08,0.9524598315817717
P1111_22_LB_T2,2011-11-18 17:55:37,-77.3352370588235,-12.010463705882401,0.6,0,1.2709927302813222,3.88964862096941e-06,0.11891798652299622,-0.7103241257293549,0.05987717674717556,0.9999999999999977,6.788717518157311e-08,0.9629399687537044
P1111_22_LB_T2,2011-11-18 17:55:42,-77.3352633333333,-12.0107616666667,1.0,0,6.657968706324086,164.58372273977875,0.11850795653319056,-0.7146475086452885,0.3181850925766631,-0.9640199230187647,0.2658299983502518,0.7966902915708614
P1111_22_LB_T2,2011-11-18 17:55:47,-77.3352988888889,-12.0107677777778,1.0,0,0.7860884232290142,75.10402757443993,0.11795309007871958,-0.7147361802917813,0.036625797589655215,0.2570648616591217,0.9663941519381088,0.8700610776996377
P1111_22_LB_T2,2011-11-18 17:55:52,-77.33533444444441,-12.0107738888889,1.0,0,0.7860884040898981,-2.3750732225380489e-07,0.11739822362557921,-0.7148248519382485,0.03662579667192601,1.0,-4.145284770924094e-09,0.9538081354166569
P1111_22_LB_T2,2011-11-18 17:55:57,-77.33537,-12.01078,1.0,0,0.7860883883101228,-2.0319691884651547e-07,0.11684335717132999,-0.7149135235847157,0.0366257959152787,1.0,-3.546455263779413e-09,0.9727877480084929
P1111_22_LB_T2,2011-11-18 17:56:02,-77.3354055555556,-12.0107861111111,1.0,0,0.7860883713112462,-2.181284344260348e-07,0.11628849071685901,-0.7150021952311829,0.03662579510017494,1.0,-3.807059372954855e-09,0.95048305681572
P1111_22_LB_T2,2011-11-18 17:56:07,-77.3354411111111,-12.0107922222222,1.0,0,0.7860883518741755,-2.495798980817199e-07,0.1157336242639404,-0.7150908668776501,0.03662579416815868,1.0,-4.355990968317891e-09,0.9282071618273063
P1111_22_LB_T2,2011-11-18 17:56:12,-77.3354766666667,-12.010798333333302,0.6,0,0.7860883367107646,-1.997027538891416e-07,0.11517875780946941,-0.715179538524143,0.03662579344106632,1.0,-3.485470580665432e-09,0.9223942729166116
P1111_22_LB_T2,2011-11-18 17:56:17,-77.3354992083333,-12.010823,1.0,0,0.7365367859559211,-38.24183106688503,0.11482698114843541,-0.7155374495346429,0.03424977434268431,0.7854051900818008,-0.6189819766298291,0.8006030893155164
P1111_22_LB_T2,2011-11-18 17:56:22,-77.33548525,-12.010838,1.0,0,0.4515483424851795,-84.09975799532162,0.11504480957994445,-0.7157550981218196,0.020584450569977614,0.10279673819064589,-0.9947023829354004,0.9055214404057531
P1111_22_LB_T2,2011-11-18 17:56:27,-77.33547129166669,-12.010853,1.0,0,0.45154833129805666,1.5595986440075649e-06,0.11526263801167526,-0.7159727467089964,0.020584450033550052,0.9999999999999997,2.7220131347570937e-08,0.9517840269112411
P1111_22_LB_T2,2011-11-18 17:56:32,-77.3354573333333,-12.010867999999999,1.0,0,0.45154832115237326,1.4326459734093078e-06,0.1154804664447367,-0.716190395296173,0.020584449547059982,0.9999999999999997,2.5004389251431548e-08,0.9462257798027174
P1111_22_LB_T2,2011-11-18 17:56:37,-77.335443375,-12.010883,0.8,0,0.45154830832814363,1.77361596342962e-06,0.11569829487624574,-0.7164080438833755,0.020584448932132415,0.9999999999999996,3.09554382277782e-08,0.8897419082081334
P1111_22_LB_T2,2011-11-18 17:56:42,-77.33547971428571,-12.010881,1.0,0,0.792543115965729,135.5285156697063,0.11513119782818353,-0.7163790240717468,0.03693530300337071,-0.713599197965766,0.7005541982335239,0.7922259047309173
P1111_22_LB_T2,2011-11-18 17:56:47,-77.3355915,-12.0108535,1.0,0,2.5099544450930833,10.89720477414727,0.1133867125597665,-0.7159800016619099,0.11928594704220266,0.9819679367182038,0.18904753703075214,0.8614255361567437
