trip,datetime,lon,lat,gaps,dive,step_speed,step_direction,lon_std,lat_std,step_speed_std,step_direction_cos,step_direction_sin,prediction
P1108_46_SV_T2,2008-12-05 20:00:06,-77.262665,-11.773338,0.0,0,6.878027965388663,54.75433188974313,1.995210142599265,1.0698017815959724,0.31646581856978173,0.5770834455995915,0.8166851883160997,0.5
P1108_46_SV_T2,2008-12-05 20:00:11,-77.263122,-11.773628,0.0,0,11.86933582266369,-2.8394492781490044,1.9879613651989123,1.0602189683542045,0.5471664861203555,0.9987722665640287,-0.04953745595559672,0.5
P1108_46_SV_T2,2008-12-05 20:00:16,-77.26345699999999,-11.773905000000001,0.0,0,9.556833831201851,-7.233902171758928,1.982647709993049,1.051065729499109,0.4402815236220623,0.9920403674011653,-0.12592025034346496,0.5
P1108_46_SV_T2,2008-12-05 20:00:21,-77.263492,-11.774363000000001,0.0,0,10.224701204519533,-45.535924708153175,1.982092551986278,1.0359314934138153,0.4711506772117499,0.7004619153548108,-0.7136897821445042,0.5
P1108_46_SV_T2,2008-12-05 20:00:26,-77.263583,-11.77482,0.0,0,10.365446243133798,6.752197787393328,1.9806491411691691,1.0208303015121478,0.4776559810902546,0.9930639476512326,0.11757549011316021,0.5
P1108_46_SV_T2,2008-12-05 20:00:31,-77.26384200000001,-11.775145,0.0,0,9.176685713844257,26.929060206251847,1.9765409719201448,1.010090941844633,0.42271089344851687,0.8915679417067716,0.45288696748830254,0.01605508458631693
P1108_46_SV_T2,2008-12-05 20:00:36,-77.264042,-11.775605,0.0,0,11.129765233157014,-14.903488613384525,1.9733686404540083,0.9948906173921453,0.5129831751367869,0.9663604212825216,-0.2571916331816943,0.006197076682544332
P1108_46_SV_T2,2008-12-05 20:00:41,-77.263997,-11.776143,0.0,0,12.017290546288931,-27.73725554034047,1.9740824150339173,0.9771128466195058,0.5540050251333024,0.8850911835025155,-0.46541765854565137,0.030718529522328276
P1108_46_SV_T2,2008-12-05 20:00:46,-77.26414,-11.776483,0.0,0,8.185724436440502,27.05978245418993,1.9718141980356354,0.9658778241980661,0.3769081830665877,0.8905323452743653,0.4549199292404529,0.01627558272135077
P1108_46_SV_T2,2008-12-05 20:00:51,-77.264593,-11.776494999999999,0.0,0,9.876235033664775,66.07123291695001,1.9646288672644474,0.96548129399502,0.45504440195609497,0.4056005646098071,0.9140504263924424,0.02991798838760856
P1108_46_SV_T2,2008-12-05 20:00:56,-77.265142,-11.776342999999999,0.0,0,12.434147626334276,17.3419778688978,1.9559208173896945,0.9705040099010533,0.5732723613484938,0.9545426709707838,0.29807430163628984,0.011387736844575455
P1108_46_SV_T2,2008-12-05 20:01:01,-77.26557199999999,-11.776515,0.0,0,10.123478220003708,-38.01689782084401,1.949100304737332,0.9648204103231396,0.46647210182289156,0.7878291468497587,-0.6158938507356453,0.011336070818432877
P1108_46_SV_T2,2008-12-05 20:01:06,-77.266033,-11.776618,0.0,0,10.305318816323028,9.36845937671859,1.941788080707589,0.9614168594131518,0.474876862290134,0.9866619210559175,0.1627828416579781,0.005220744769128657
P1108_46_SV_T2,2008-12-05 20:01:11,-77.266613,-11.776557,0.0,0,12.713176453889677,18.988456228002576,1.9325883194552296,0.9634325546122434,0.586169208953087,0.945584150847728,0.3253776477657635,0.0017178456799288179
P1108_46_SV_T2,2008-12-05 20:01:16,-77.267198,-11.776577,0.0,0,12.757180257694417,-8.132119551742221,1.9233092499166395,0.9627716709404216,0.5882030860856549,0.9899445140627843,-0.14145620904363965,0.0011633204369239532
P1108_46_SV_T2,2008-12-05 20:01:21,-77.267883,-11.776367,0.0,0,15.643713167638003,19.38864526295737,1.9124440146446433,0.969710949494785,0.7216200357655016,0.9432884663033024,0.3319741998095085,0.0010811100101388697
P1108_46_SV_T2,2008-12-05 20:01:26,-77.26864300000001,-11.776158,0.0,0,17.204466767627714,-1.6978039122900555,1.9003891550726486,0.9766171838655807,0.7937588233729973,0.999560996461471,-0.02962793197223195,0.0028777664584381316
P1108_46_SV_T2,2008-12-05 20:01:31,-77.26939300000001,-11.775936999999999,0.0,0,17.069838372200316,1.0611724511695115,1.8884929120742424,0.98391994843954,0.7875362337062242,0.9998284920489213,0.018519894362014344,0.000558880648749045
P1108_46_SV_T2,2008-12-05 20:01:36,-77.270122,-11.775661999999999,0.0,0,17.02651549444206,4.321728915642666,1.8769297638798539,0.9930070989274415,0.7855338293054468,0.997156626799905,0.07535689503313459,0.0007157230191567536
P1108_46_SV_T2,2008-12-05 20:01:41,-77.270878,-11.775495,0.0,0,16.890470726104272,-8.357887940332546,1.864938350937475,0.9985254775873412,0.7792457741964949,0.9893794359063212,-0.1453558798456039,0.0007896217885922609
P1108_46_SV_T2,2008-12-05 20:01:46,-77.271602,-11.775407000000001,0.0,0,15.899973945583747,-5.638114926849653,1.8534545110295426,1.001433365743404,0.7334645330855664,0.9951622646096855,-0.09824493420488523,0.00046516961171940834
P1108_46_SV_T2,2008-12-05 20:01:51,-77.272265,-11.775398,0.0,0,14.450779243127192,-6.283172702559284,1.8429382322188552,1.001730763395806,0.6664820517745442,0.9939931406490063,-0.109442388235659,0.0004996336194606832
P1108_46_SV_T2,2008-12-05 20:01:56,-77.272965,-11.775347,0.0,0,15.29795930813051,3.4618545311964795,1.8318350720870396,1.0034160167589867,0.7056391248544857,0.9981752211327932,0.06038400381309018,0.0004101572615389306
P1108_46_SV_T2,2008-12-05 20:02:01,-77.27364200000001,-11.775325,0.0,0,14.762635808820296,-2.3550672297876076,1.8210967300735985,1.0041429887980022,0.6808962133415501,0.9991553627864141,-0.041092104048698674,0.00037437191809773214
P1108_46_SV_T2,2008-12-05 20:02:06,-77.274233,-11.775269999999999,0.0,0,12.938298990895044,3.5291794614326477,1.8117224905910356,1.0059604188956297,0.5965744816897943,0.9981035783248859,0.061556859366427796,0.0006116308318119119
P1108_46_SV_T2,2008-12-05 20:02:11,-77.27481999999999,-11.775148,0.0,0,13.078192584608013,6.555768071745888,1.8024116977376379,1.0099918092938716,0.6030404313724192,0.9934612002306216,0.11417023971391482,0.0007092647265317191
P1108_46_SV_T2,2008-12-05 20:02:16,-77.275482,-11.775172999999999,0.0,0,14.438339912689447,-14.195329684893522,1.7919112805842414,1.0091657047040943,0.6659070998946102,0.9694653422622928,-0.2452283632703516,0.0006032394698134559
P1108_46_SV_T2,2008-12-05 20:02:21,-77.276077,-11.775232,0.0,0,13.033763385845498,-3.574672847905788,1.7824735944720629,1.0072160978720792,0.6009868922787908,0.998054386978536,-0.06234934348410433,0.0003406223459209965
P1108_46_SV_T2,2008-12-05 20:02:26,-77.276622,-11.775165,0.0,0,11.97100177179552,12.941488265647024,1.7738289912264749,1.0094300581728113,0.5518655355483907,0.974599281721496,0.22395588866547825,0.0006819863038218107
P1108_46_SV_T2,2008-12-05 20:02:31,-77.27715500000001,-11.774898,0.0,0,13.048677277051322,19.941461449496842,1.7653747278688323,1.0182528551919372,0.601676219556399,0.9400415689880913,0.34105989001113507,0.0007742421518242409
P1108_46_SV_T2,2008-12-05 20:02:36,-77.277725,-11.77469,0.0,0,13.25755946221189,-6.655866049580936,1.7563335831900617,1.0251260453791653,0.6113308553620683,0.9932602243437418,-0.11590568034664894,0.0005671878241643752
P1108_46_SV_T2,2008-12-05 20:02:41,-77.278307,-11.774403,0.0,0,14.20247824958005,6.292358657419641,1.7471020986233454,1.0346097260701717,0.6550054595460557,0.9939755815061001,0.10960174893499691,0.00035597881379970234
P1108_46_SV_T2,2008-12-05 20:02:46,-77.278883,-11.774177,0.0,0,13.524096080072974,-4.894978942431123,1.737965784000602,1.0420777115620277,0.6236503069818676,0.9963527777905624,-0.08532960909924561,0.00032969318918062943
P1108_46_SV_T2,2008-12-05 20:02:51,-77.279463,-11.774063,0.0,0,12.892810971865154,-10.487942744610677,1.7287660227482429,1.0458447484915527,0.5944720034103884,0.9832932352184675,-0.18202860647052027,0.0003163696429395382
P1108_46_SV_T2,2008-12-05 20:02:56,-77.28005300000001,-11.773963,0.0,0,13.049793452762461,-1.530194892441898,1.7194076449227458,1.0491491668507789,0.6017278097385771,0.9996433908997715,-0.02670376434899412,0.0003444239278658849
P1108_46_SV_T2,2008-12-05 20:03:01,-77.280637,-11.773857000000001,0.0,0,12.944653194713359,0.6813160993129372,1.7101444370414471,1.052651850311528,0.5968681760690142,0.9999293004052083,0.011890928943977712,0.00047865986214734314
P1108_46_SV_T2,2008-12-05 20:03:06,-77.281217,-11.77369,0.0,0,13.175970770296658,5.885808112144048,1.7009446757893134,1.0581702289714865,0.6075597864904122,0.9947282478178548,0.10254615055291161,0.0005233597277836757
P1108_46_SV_T2,2008-12-05 20:03:11,-77.28178,-11.773513000000001,0.0,0,12.887278335366531,1.414476542353725,1.6920145627118068,1.064019049467297,0.5942162822707503,0.9996952847559469,0.02468476527589719,0.0005145792789494347
P1108_46_SV_T2,2008-12-05 20:03:16,-77.282323,-11.773452,0.0,0,11.911861646557277,-11.257855397140986,1.6834016827808012,1.0660347446664473,0.5491320503053194,0.9807585238058613,-0.19522478833935997,0.0006404411785747676
P1108_46_SV_T2,2008-12-05 20:03:21,-77.282917,-11.773367,0.0,0,13.083272441027518,1.7699527720094466,1.6739798583261392,1.0688435002718073,0.6032752247974196,0.9995228954494377,0.030886590494458094,0.00034283066796794313
P1108_46_SV_T2,2008-12-05 20:03:26,-77.283395,-11.773530000000001,0.0,0,11.03150456886719,-27.52105895908352,1.6663979861217688,1.0634572983462367,0.508441519624077,0.8868410584089579,-0.462074601249711,0.00040215789633278164
P1108_46_SV_T2,2008-12-05 20:03:31,-77.283907,-11.773665,0.0,0,11.55623028772107,4.130643318196547,1.658276817568144,1.0589963335613224,0.5326945965894866,0.9974024015298445,0.07203089214010068,0.00035529513736769707
P1108_46_SV_T2,2008-12-05 20:03:36,-77.284432,-11.773837,0.0,0,12.065623444766658,-3.429097364946415,1.6499494474692822,1.0533127339834087,0.5562389951191877,0.9982095807641305,-0.059813316834119876,0.00035296970598347135
