datetime,trip,lon,lat,step_speed,step_direction,gaps,pressure,dive,lon_std,lat_std,step_speed_std,step_direction_cos,step_direction_sin,prediction
2015-10-02 15:57:11,F0915_24_SS_T1,-32.2630123,-3.7525028,5.02682930209446,-19.058666890253697,0.0,0.31,0,0.4608863307192545,-0.980901393055204,0.24823481434987052,0.9451847208713666,-0.32653612883005256,0.5238095238095238
2015-10-02 15:57:26,F0915_24_SS_T1,-32.2629349090909,-3.75184309090909,4.929010796806191,-20.1956809258019,0.0,1.12,1,0.4629427500507831,-0.9545475990915688,0.24340434228866523,0.9385190493844764,-0.3452274524751165,0.5158730158730159
2015-10-02 15:57:41,F0915_24_SS_T1,-32.2630467272727,-3.75192627272727,1.03277419245339,-133.38115565591298,0.0,0.12,0,0.45997153452495704,-0.9578705129759546,0.05100044073949086,-0.6868485062529741,-0.7268006118998925,0.5158730158730159
2015-10-02 15:57:56,F0915_24_SS_T1,-32.263060666666696,-3.75192780952381,0.10384813731102198,30.3997729438561,0.0,1.18,1,0.4596011390920254,-0.9579319043072734,0.005128227265493288,0.8625156745502007,0.5060303460813514,0.5158730158730159
2015-10-02 15:58:11,F0915_24_SS_T1,-32.263048600000005,-3.7519063999999998,0.18227879584122897,125.658348785308,0.0,0.06,0,0.45992177270314266,-0.9570766452436508,0.009001288949022515,-0.5829507124227367,0.8125075180488017,0.5158730158730159
2015-10-02 15:58:26,F0915_24_SS_T1,-32.263099600000004,-3.75193415,0.43014687060188794,-147.956614360772,0.0,0.06,0,0.45856660854848386,-0.9581851911051079,0.021241506753083488,-0.847646586406562,-0.530561273137517,0.5079365079365079
2015-10-02 15:58:41,F0915_24_SS_T1,-32.263159,-3.75188333333333,0.5793749018255191,69.210735559147,0.0,-0.01,0,0.45698824088603,-0.9561551873022408,0.02861068330561936,0.3549317970901685,0.9348921966806352,0.5
2015-10-02 15:58:56,F0915_24_SS_T1,-32.2631492857143,-3.75188671428571,0.07618336511864099,158.620392718702,0.0,0.06,0,0.45724636739138264,-0.9562902482308332,0.00376208587168351,-0.9311856238631442,0.36454537976856444,0.5
2015-10-02 15:59:11,F0915_24_SS_T1,-32.2630793636364,-3.7519446363636404,0.67293098409051,20.4699957560721,0.0,-0.01,0,0.4591043260892006,-0.9586040961507082,0.03323066845265327,0.9368554549027632,0.3497168234714145,0.5158730158730159
2015-10-02 15:59:26,F0915_24_SS_T1,-32.2630145909091,-3.75201690909091,0.719509281147318,8.495470334958071,0.0,0.06,0,0.4608254570350186,-0.9614912180501868,0.035530797267015905,0.9890275457238994,0.14773122147792625,0.5158730158730159
2015-10-02 15:59:41,F0915_24_SS_T1,-32.2629946,-3.7520117999999996,0.15280909629823403,-62.5593318874805,0.076190476190476,-0.01,0,0.4613566523964885,-0.9612871221372339,0.007546016658007222,0.46082983347521406,-0.8874885151815806,0.5158730158730159
2015-10-02 15:59:56,F0915_24_SS_T1,-32.262997,-3.751968,0.32551745945889,-78.7638786707794,0.0,-0.01,0,0.4612928799656899,-0.9595374173181008,0.01607469863413728,0.19485274214684598,-0.9808325080653958,0.5158730158730159
