trip,datetime,lon,lat,gaps,dive,step_speed,step_direction,lon_std,lat_std,step_speed_std,step_direction_cos,step_direction_sin,prediction
P1108_46_SV_T2,2008-12-05 20:00:26,-77.263583,-11.77482,0.0,0,9.45837703458707,-20.132992896869666,1.9907479657655007,1.023179476650795,0.5388171028077792,0.9388962052402832,-0.34420040061771584,0.5
P1108_46_SV_T2,2008-12-05 20:00:41,-77.263997,-11.776143,0.0,0,10.26808593095492,-3.705139924869286,1.9841611025869965,0.9794586540952426,0.585186968848041,0.9979098251529361,-0.06462182961845359,0.5
P1108_46_SV_T2,2008-12-05 20:00:56,-77.265142,-11.776342999999999,0.0,0,8.44937040070564,62.85131573757823,1.9659438119125234,0.9728493082818679,0.48103398759601057,0.4563011571121279,0.8898254064804697,0.5
P1108_46_SV_T2,2008-12-05 20:01:11,-77.266613,-11.776557,0.0,0,10.803614301263554,1.663968901889632,1.942539764242252,0.9657773082614912,0.6158552484030304,0.9995783184246041,0.02903765375233869,0.5
P1108_46_SV_T2,2008-12-05 20:01:26,-77.26864300000001,-11.776158,0.0,0,15.041495095856979,19.805424042450454,1.9102418602514537,0.9789629531591983,0.8585473635834241,0.9408486973001946,0.33882698946295103,0.5
P1108_46_SV_T2,2008-12-05 20:01:41,-77.270878,-11.775495,0.0,0,16.965534902294255,5.505158366512887,1.8746823452668402,1.000872934530626,0.9687319848477266,0.9953875652940307,0.09593536812886984,0.00011308061653955188
P1108_46_SV_T2,2008-12-05 20:01:56,-77.272965,-11.775347,0.0,0,15.201052426710055,-12.714687647427183,1.8414775543167254,1.005763850432514,0.8676847857984786,0.975478154800881,-0.22009627326756037,5.0610003523495574e-05
P1108_46_SV_T2,2008-12-05 20:02:11,-77.27481999999999,-11.775148,0.0,0,13.556606634610722,2.1105058907074294,1.8119639523942983,1.0123401495168463,0.7735117670356011,0.9993216579013263,0.03682694732589808,8.904788785742704e-05
P1108_46_SV_T2,2008-12-05 20:02:26,-77.276622,-11.775165,0.0,0,13.091520038868898,-6.805856140204469,1.783293596240767,1.0117783551227177,0.7468774997842352,0.9929534009772943,-0.1185054576280117,0.00014077888216939527
P1108_46_SV_T2,2008-12-05 20:02:41,-77.278307,-11.774403,0.0,0,13.483932721422304,25.34653320885411,1.7564847448987977,1.0369599626717316,0.7693499261143947,0.9037351695504836,0.42809197997341497,0.00020377854955820152
P1108_46_SV_T2,2008-12-05 20:02:56,-77.28005300000001,-11.773963,0.0,0,13.097655994024251,-10.35868622369253,1.7287053654070907,1.0515005234611678,0.7472288895489507,0.9837013804999215,-0.179809882939033,0.000478385040097074
P1108_46_SV_T2,2008-12-05 20:03:11,-77.28178,-11.773513000000001,0.0,0,12.98293910964292,0.46899353607039984,1.7012282815688664,1.0663715515412608,0.7406593599498812,0.9999664991343827,0.008185389967891265,0.00036919152169928186
P1108_46_SV_T2,2008-12-05 20:03:26,-77.283395,-11.773530000000001,0.0,0,11.733169311259314,-15.52074375095117,1.6755331510540648,1.0658097571471323,0.6690883813029015,0.9635336372690132,-0.26758723783309557,0.0002536625425224
P1108_46_SV_T2,2008-12-05 20:03:41,-77.284982,-11.773988000000001,0.0,0,12.01960278431839,-15.809309569201275,1.6502835088701753,1.0506743552344666,0.6854916613394375,0.962173740016048,-0.2724365871602608,0.00023393009064375585
P1108_46_SV_T2,2008-12-05 20:03:56,-77.286645,-11.774192999999999,0.0,0,12.176574522464659,9.248410274193816,1.623824684073939,1.0438997757758222,0.6944810135654044,0.987000826135429,0.16071518039059196,0.000233749497217982
P1108_46_SV_T2,2008-12-05 20:04:11,-77.288475,-11.773782,0.0,0,13.639749167493735,20.09796725504384,1.5947088395894953,1.0574819814222707,0.7782731178486245,0.9391064438940674,0.3436263770967515,0.0002710465766081468
P1108_46_SV_T2,2008-12-05 20:04:26,-77.290272,-11.773483,0.0,0,13.24187932669549,-3.274981977619177,1.5661180349238772,1.0673629534132907,0.7554881746399809,0.9983668565928515,-0.05712809866351757,0.00022528699606967203
P1108_46_SV_T2,2008-12-05 20:04:41,-77.292023,-11.773453,0.0,0,12.722440775908677,-8.643403125672592,1.5382591039447093,1.0683543552853203,0.7257413160786172,0.9886428202327979,-0.1502843105654733,0.0002169342120563778
P1108_46_SV_T2,2008-12-05 20:04:56,-77.293812,-11.773617999999999,0.0,0,13.05409935157722,-6.384734183114233,1.5097955816592548,1.0629016449893038,0.7447345169608609,0.993797583531573,-0.1112041499531655,0.00014297601301170712
P1108_46_SV_T2,2008-12-05 20:05:11,-77.29590300000001,-11.773622,0.0,0,15.190512027308282,5.270093708803927,1.4765271495189451,1.0627694580730176,0.8670811652745304,0.9957727765938563,0.091850843189172,0.00015889326733341572
P1108_46_SV_T2,2008-12-05 20:05:26,-77.297717,-11.773158,0.0,0,13.620583101897994,14.755154651049963,1.4476658697952811,1.0781031403600538,0.7771755284579435,0.9670230295750937,0.25468894807472015,0.00014969788070829878
P1108_46_SV_T2,2008-12-05 20:05:41,-77.299472,-11.773467,0.0,0,12.954121132234642,-24.838920701469135,1.4197432976261444,1.067891701078377,0.739009031346642,0.9074923376664512,-0.4200686337691492,0.00019270978798976426
P1108_46_SV_T2,2008-12-05 20:05:56,-77.301345,-11.772732000000001,0.0,0,14.659282410620868,32.039187030513574,1.3899433103479533,1.0921810469425466,0.836659063858932,0.8476854634198996,0.5304991565559648,0.00017533733355566932
