model,FP,TP
network_timeseries,0.08410469198850945,0.3187919463087248
network_timeseries,0.05138844557931699,0.2181208053691275
network_timeseries,0.02681136291094799,0.1174496644295302
network_timeseries,0.013405681455473939,0.06711409395973154
network_timeseries,0.005585700606447475,0.026845637583892617
network_timeseries,0.0006383657835939971,0.003355704697986577
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
network_timeseries,0.0,0.0
