trip,datetime,lon,lat,pressure,fastlog,gaps,step_speed,step_direction,dive
F0916_14_SS_T1,2016-09-21 05:43:09,-32.39317,-3.819388,-0.82,False,False,,,0
F0916_14_SS_T1,2016-09-21 05:43:24,-32.39238,-3.819512,-0.82,False,False,5.914049,,0
F0916_14_SS_T1,2016-09-21 05:43:39,-32.39175,-3.819947,-0.88,False,False,5.715445,25.43693,0
F0916_14_SS_T1,2016-09-21 05:43:54,-32.3909,-3.819524,-0.82,False,False,6.993327,-61.0585,0
F0916_14_SS_T1,2016-09-21 05:44:09,-32.39016,-3.818992,-0.82,False,False,6.795452,-8.847591,0
F0916_14_SS_T1,2016-09-21 05:44:24,-32.38902,-3.818239,-0.82,False,False,10.07977,1.85096,0
F0916_14_SS_T1,2016-09-21 05:44:39,-32.38838,-3.817538,-0.82,False,False,7.041809,-13.9563,0
F0916_14_SS_T1,2016-09-21 05:44:54,-32.3881,-3.816293,-0.82,False,False,9.471935,-29.64154,0
F0916_14_SS_T1,2016-09-21 05:45:09,-32.38736,-3.815367,-0.88,False,False,8.807238,25.98315,0
F0916_14_SS_T1,2016-09-21 05:45:24,-32.38641,-3.815017,-0.88,False,False,7.498351,31.0156,0
F0916_14_SS_T1,2016-09-21 05:45:39,-32.3856,-3.814603,-0.88,False,False,6.679386,-7.118097,0
F0916_14_SS_T1,2016-09-21 05:45:54,-32.38475,-3.814351,-0.88,False,False,6.622475,10.982,0
F0916_14_SS_T1,2016-09-21 05:46:09,-32.38373,-3.814143,-0.88,False,False,7.701333,4.840483,0
F0916_14_SS_T1,2016-09-21 05:46:24,-32.38247,-3.813898,-0.88,False,False,9.526831,0.5599243,0
F0916_14_SS_T1,2016-09-21 05:46:39,-32.38158,-3.813634,-0.88,False,False,6.860755,-5.589974,0
F0916_14_SS_T1,2016-09-21 05:46:54,-32.38115,-3.814349,-0.88,False,False,6.18025,75.74297,0
F0916_14_SS_T1,2016-09-21 05:47:09,-32.38022,-3.814877,-0.88,False,False,7.903469,-29.43155,0
F0916_14_SS_T1,2016-09-21 05:47:24,-32.37947,-3.815396,-0.82,False,False,6.788581,4.845046,0
F0916_14_SS_T1,2016-09-21 05:47:39,-32.37832,-3.815588,-0.82,False,False,8.648016,-25.08172,0
F0916_14_SS_T1,2016-09-21 05:47:54,-32.37758,-3.815562,-0.82,False,False,5.423434,-11.5217,0
F0916_14_SS_T1,2016-09-21 05:48:09,-32.3767,-3.815724,-0.82,False,False,6.66223,12.43449,0
F0916_14_SS_T1,2016-09-21 05:48:24,-32.37592,-3.815531,-0.82,False,False,5.914419,-24.40963,0
F0916_14_SS_T1,2016-09-21 05:48:39,-32.37528,-3.815408,-0.88,False,False,4.884082,3.24285,0
F0916_14_SS_T1,2016-09-21 05:48:54,-32.37473,-3.815256,-0.82,False,False,4.168674,-4.927807,0
F0916_14_SS_T1,2016-09-21 05:49:09,-32.37397,-3.815398,-0.82,False,False,5.717859,26.31871,0
F0916_14_SS_T1,2016-09-21 05:49:24,-32.37313,-3.81541,-0.82,False,False,6.242522,-9.802516,0
F0916_14_SS_T1,2016-09-21 05:49:39,-32.37236,-3.815225,-0.82,False,False,5.842733,-14.40705,0
F0916_14_SS_T1,2016-09-21 05:49:54,-32.37161,-3.815449,-0.88,False,False,5.860599,30.0669,0
F0916_14_SS_T1,2016-09-21 05:50:09,-32.37091,-3.815325,-0.82,False,False,5.220374,-26.62962,0
F0916_14_SS_T1,2016-09-21 05:50:24,-32.37007,-3.8156,-0.82,False,False,6.567017,28.25708,0
F0916_14_SS_T1,2016-09-21 05:50:39,-32.36928,-3.816051,-0.88,False,False,6.71353,11.79709,0
F0916_14_SS_T1,2016-09-21 05:50:54,-32.36844,-3.815917,-0.82,False,False,6.291347,-38.99588,0
F0916_14_SS_T1,2016-09-21 05:51:09,-32.36778,-3.816131,-0.88,False,False,5.138438,27.09637,0
F0916_14_SS_T1,2016-09-21 05:51:24,-32.36675,-3.815817,-0.88,False,False,7.962133,-35.01907,0
F0916_14_SS_T1,2016-09-21 05:51:39,-32.36599,-3.815817,-0.82,False,False,5.69211,17.01683,0
F0916_14_SS_T1,2016-09-21 05:51:54,-32.36535,-3.815158,-0.88,False,False,6.784255,-46.11772,0
F0916_14_SS_T1,2016-09-21 05:52:09,-32.36446,-3.815234,-0.82,False,False,6.59089,51.02247,0
F0916_14_SS_T1,2016-09-21 05:52:24,-32.36373,-3.814811,-0.88,False,False,6.244158,-35.08427,0
F0916_14_SS_T1,2016-09-21 05:52:39,-32.36303,-3.813984,-0.88,False,False,8.07604,-19.27625,0
F0916_14_SS_T1,2016-09-21 05:52:54,-32.3622,-3.813576,-0.82,False,False,6.81115,23.06312,0
F0916_14_SS_T1,2016-09-21 05:53:09,-32.36148,-3.81384,-0.88,False,False,5.714493,46.44202,0
F0916_14_SS_T1,2016-09-21 05:53:24,-32.36057,-3.813346,-0.82,False,False,7.631682,-48.75769,0
F0916_14_SS_T1,2016-09-21 05:53:39,-32.35963,-3.813338,-0.88,False,False,6.952977,28.21911,0
F0916_14_SS_T1,2016-09-21 05:53:54,-32.35874,-3.812953,-0.82,False,False,7.18677,-22.94322,0
F0916_14_SS_T1,2016-09-21 05:54:09,-32.35813,-3.812051,-0.88,False,False,8.067692,-32.62136,0
F0916_14_SS_T1,2016-09-21 05:54:24,-32.35731,-3.811474,-0.88,False,False,7.478049,21.12316,0
F0916_14_SS_T1,2016-09-21 05:54:39,-32.35659,-3.810774,-0.82,False,False,7.428244,-9.425258,0
F0916_14_SS_T1,2016-09-21 05:54:54,-32.35583,-3.810222,-0.88,False,False,6.929429,8.103372,0
F0916_14_SS_T1,2016-09-21 05:55:09,-32.35501,-3.810216,-0.88,False,False,6.13102,35.83642,0
F0916_14_SS_T1,2016-09-21 05:55:24,-32.35439,-3.81011,-0.82,False,False,4.67224,-9.276233,0
F0916_14_SS_T1,2016-09-21 05:55:39,-32.35346,-3.809994,-0.82,False,False,6.917665,2.544069,0
F0916_14_SS_T1,2016-09-21 05:55:54,-32.35302,-3.810188,-0.88,False,False,3.575399,30.89231,0
F0916_14_SS_T1,2016-09-21 05:56:09,-32.35287,-3.809686,-0.88,False,False,3.885188,-97.24701,0
F0916_14_SS_T1,2016-09-21 05:56:24,-32.35216,-3.809385,-0.88,False,False,5.68474,50.36645,0
F0916_14_SS_T1,2016-09-21 05:56:39,-32.3513,-3.809152,-0.88,False,False,6.61267,7.978883,0
F0916_14_SS_T1,2016-09-21 05:56:54,-32.35037,-3.808885,-0.82,False,False,7.172618,-0.8782542,0
F0916_14_SS_T1,2016-09-21 05:57:09,-32.34937,-3.808539,-0.82,False,False,7.809873,-3.157882,0
F0916_14_SS_T1,2016-09-21 05:57:24,-32.34856,-3.808149,-0.82,False,False,6.671864,-6.51391,0
F0916_14_SS_T1,2016-09-21 05:57:39,-32.34782,-3.807558,-0.82,False,False,7.018331,-12.96664,0
F0916_14_SS_T1,2016-09-21 05:57:54,-32.34707,-3.806874,-0.82,False,False,7.55091,-3.563992,0
F0916_14_SS_T1,2016-09-21 05:58:09,-32.34628,-3.806455,-0.82,False,False,6.572308,14.00295,0
F0916_14_SS_T1,2016-09-21 05:58:24,-32.34555,-3.806017,-0.82,False,False,6.345357,-2.577504,0
F0916_14_SS_T1,2016-09-21 05:58:39,-32.34474,-3.805846,-0.82,False,False,6.094165,18.79449,0
F0916_14_SS_T1,2016-09-21 05:58:54,-32.34414,-3.805061,-0.82,False,False,7.32163,-40.69688,0
F0916_14_SS_T1,2016-09-21 05:59:09,-32.34322,-3.804561,-0.82,False,False,7.804312,24.31236,0
F0916_14_SS_T1,2016-09-21 05:59:24,-32.34242,-3.803912,-0.82,False,False,7.615263,-10.80864,0
F0916_14_SS_T1,2016-09-21 05:59:39,-32.34146,-3.803553,-0.82,False,False,7.57628,18.64674,0
F0916_14_SS_T1,2016-09-21 05:59:54,-32.34077,-3.802854,-0.82,False,False,7.282736,-24.88496,0
F0916_14_SS_T1,2016-09-21 06:00:09,-32.33998,-3.802062,-0.82,False,False,8.310446,0.4588947,0
F0916_14_SS_T1,2016-09-21 06:00:24,-32.33929,-3.801751,-0.82,False,False,5.581647,20.54659,0
F0916_14_SS_T1,2016-09-21 06:00:39,-32.33851,-3.80132,-0.82,False,False,6.614932,-4.470505,0
F0916_14_SS_T1,2016-09-21 06:00:54,-32.33761,-3.800472,-0.82,False,False,9.149738,-14.57057,0
F0916_14_SS_T1,2016-09-21 06:01:09,-32.33693,-3.799999,-0.82,False,False,6.15656,8.767983,0
F0916_14_SS_T1,2016-09-21 06:01:24,-32.33631,-3.799199,-0.82,False,False,7.495569,-17.65752,0
F0916_14_SS_T1,2016-09-21 06:01:39,-32.33563,-3.798787,-0.82,False,False,5.928647,21.33092,0
F0916_14_SS_T1,2016-09-21 06:01:54,-32.33494,-3.797783,-0.82,False,False,9.004786,-24.78797,0
F0916_14_SS_T1,2016-09-21 06:02:09,-32.33417,-3.797568,-0.82,False,False,5.956175,40.29442,0
F0916_14_SS_T1,2016-09-21 06:02:24,-32.33334,-3.796881,-0.82,False,False,7.945227,-24.37791,0
F0916_14_SS_T1,2016-09-21 06:02:39,-32.33248,-3.796556,-0.82,False,False,6.830093,19.23784,0
F0916_14_SS_T1,2016-09-21 06:02:54,-32.33168,-3.796145,-0.82,False,False,6.687038,-6.493864,0
F0916_14_SS_T1,2016-09-21 06:03:09,-32.33112,-3.795477,-0.82,False,False,6.467307,-22.81687,0
F0916_14_SS_T1,2016-09-21 06:03:24,-32.33021,-3.795064,-0.82,False,False,7.350268,25.36116,0
F0916_14_SS_T1,2016-09-21 06:03:39,-32.32956,-3.794573,-0.82,False,False,6.041411,-12.4877,0
F0916_14_SS_T1,2016-09-21 06:03:54,-32.32913,-3.794046,-0.82,False,False,5.047667,-13.66915,0
F0916_14_SS_T1,2016-09-21 06:04:09,-32.32833,-3.793694,-0.82,False,False,6.507903,27.11967,0
F0916_14_SS_T1,2016-09-21 06:04:24,-32.32746,-3.793204,-0.82,False,False,7.39736,-5.778427,0
F0916_14_SS_T1,2016-09-21 06:04:39,-32.32676,-3.792487,-0.82,False,False,7.397102,-16.55386,0
F0916_14_SS_T1,2016-09-21 06:04:54,-32.32624,-3.791692,-0.82,False,False,7.037772,-10.94738,0
F0916_14_SS_T1,2016-09-21 06:05:09,-32.32676,-3.791694,-0.82,False,False,3.838836,-123.2636,0
F0916_14_SS_T1,2016-09-21 06:05:24,-32.32592,-3.790842,-0.82,False,False,8.863913,134.7044,0
F0916_14_SS_T1,2016-09-21 06:05:39,-32.32557,-3.789632,-0.82,False,False,9.356047,-28.17954,0
F0916_14_SS_T1,2016-09-21 06:05:54,-32.32482,-3.78907,-0.82,False,False,6.950983,36.81378,0
F0916_14_SS_T1,2016-09-21 06:06:09,-32.32403,-3.788594,-0.82,False,False,6.817186,5.638097,0
F0916_14_SS_T1,2016-09-21 06:06:24,-32.32332,-3.787929,-0.82,False,False,7.202186,-11.99412,0
F0916_14_SS_T1,2016-09-21 06:06:39,-32.32293,-3.787043,-0.82,False,False,7.190048,-22.9009,0
F0916_14_SS_T1,2016-09-21 06:06:54,-32.32354,-3.786478,-0.82,False,False,6.187173,-71.17839,0
F0916_14_SS_T1,2016-09-21 06:07:09,-32.32388,-3.786592,-0.82,False,False,2.599855,-61.7499,0
F0916_14_SS_T1,2016-09-21 06:07:24,-32.32435,-3.786849,-0.82,False,False,3.987973,-9.515344,0
F0916_14_SS_T1,2016-09-21 06:07:39,-32.32418,-3.787516,-0.82,False,False,5.109075,-75.77966,0
F0916_14_SS_T1,2016-09-21 06:07:54,-32.32438,-3.787695,-0.82,False,False,2.022658,63.29878,0
F0916_14_SS_T1,2016-09-21 06:08:09,-32.32448,-3.788423,-0.82,False,False,5.448606,-41.33046,0
F0916_14_SS_T1,2016-09-21 06:08:24,-32.32492,-3.788224,-0.82,False,False,3.599519,106.5698,0
F0916_14_SS_T1,2016-09-21 06:08:39,-32.32503,-3.788254,-0.82,False,False,0.8229762,-39.8836,0
F0916_14_SS_T1,2016-09-21 06:08:54,-32.32464,-3.788127,-0.82,False,False,3.064745,177.7368,0
F0916_14_SS_T1,2016-09-21 06:09:09,-32.3242,-3.788013,-0.82,False,False,3.353122,3.412848,0
F0916_14_SS_T1,2016-09-21 06:09:24,-32.32345,-3.788061,-0.82,False,False,5.571707,18.19615,0
F0916_14_SS_T1,2016-09-21 06:09:39,-32.32262,-3.787942,-0.82,False,False,6.194287,-11.84728,0
F0916_14_SS_T1,2016-09-21 06:09:54,-32.32167,-3.787533,-0.82,False,False,7.654432,-15.16445,0
F0916_14_SS_T1,2016-09-21 06:10:09,-32.32099,-3.787119,-0.82,False,False,5.892083,-8.066553,0
F0916_14_SS_T1,2016-09-21 06:10:24,-32.32053,-3.786752,-0.82,False,False,4.395844,-6.856002,0
F0916_14_SS_T1,2016-09-21 06:10:39,-32.31977,-3.786459,-0.82,False,False,5.998429,17.03073,0
F0916_14_SS_T1,2016-09-21 06:10:54,-32.31927,-3.785382,-0.82,False,False,8.81001,-43.87304,0
F0916_14_SS_T1,2016-09-21 06:11:09,-32.31824,-3.784817,-0.82,False,False,8.70335,36.34745,0
F0916_14_SS_T1,2016-09-21 06:11:24,-32.31737,-3.784342,-0.82,False,False,7.31403,-0.05455059,0
F0916_14_SS_T1,2016-09-21 06:11:39,-32.31688,-3.783822,-0.82,False,False,5.306845,-17.81465,0
F0916_14_SS_T1,2016-09-21 06:11:54,-32.31612,-3.783257,-0.82,False,False,7.037499,10.08409,0
F0916_14_SS_T1,2016-09-21 06:12:09,-32.3153,-3.782823,-0.82,False,False,6.844711,8.490122,0
F0916_14_SS_T1,2016-09-21 06:12:24,-32.31441,-3.782493,-0.82,False,False,7.07904,7.834313,0
F0916_14_SS_T1,2016-09-21 06:12:39,-32.31376,-3.781891,-0.82,False,False,6.57762,-22.54021,0
F0916_14_SS_T1,2016-09-21 06:12:54,-32.3128,-3.781725,-0.82,False,False,7.192536,32.91736,0
F0916_14_SS_T1,2016-09-21 06:13:09,-32.31182,-3.781154,-0.88,False,False,8.374484,-20.50515,0
F0916_14_SS_T1,2016-09-21 06:13:24,-32.31092,-3.780517,-0.82,False,False,8.155654,-5.088058,0
F0916_14_SS_T1,2016-09-21 06:13:39,-32.31013,-3.779801,-0.82,False,False,7.911951,-6.759567,0
F0916_14_SS_T1,2016-09-21 06:13:54,-32.30908,-3.779675,-0.82,False,False,7.87196,35.41313,0
F0916_14_SS_T1,2016-09-21 06:14:09,-32.30822,-3.778733,-0.82,False,False,9.446125,-40.9327,0
F0916_14_SS_T1,2016-09-21 06:14:24,-32.3073,-3.778367,-0.82,False,False,7.30628,25.91112,0
F0916_14_SS_T1,2016-09-21 06:14:39,-32.30631,-3.778357,-0.82,False,False,7.397659,21.24807,0
F0916_14_SS_T1,2016-09-21 06:14:54,-32.3056,-3.778054,-0.82,False,False,5.651989,-22.88808,0
F0916_14_SS_T1,2016-09-21 06:15:09,-32.30466,-3.77748,-0.82,False,False,8.208776,-7.780648,0
F0916_14_SS_T1,2016-09-21 06:15:24,-32.30359,-3.777323,-0.82,False,False,7.99358,22.86274,0
F0916_14_SS_T1,2016-09-21 06:15:39,-32.30241,-3.776861,-0.82,False,False,9.367066,-13.07973,0
F0916_14_SS_T1,2016-09-21 06:15:54,-32.30134,-3.776489,-0.82,False,False,8.388452,2.236935,0
F0916_14_SS_T1,2016-09-21 06:16:09,-32.3004,-3.776002,-0.82,False,False,7.82957,-8.26529,0
F0916_14_SS_T1,2016-09-21 06:16:24,-32.29935,-3.775655,-0.82,False,False,8.183245,9.147916,0
F0916_14_SS_T1,2016-09-21 06:16:39,-32.29821,-3.775613,-0.82,False,False,8.454526,16.22824,0
F0916_14_SS_T1,2016-09-21 06:16:54,-32.2971,-3.775408,-0.88,False,False,8.387958,-8.336505,0
F0916_14_SS_T1,2016-09-21 06:17:09,-32.29592,-3.775208,-0.82,False,False,8.82678,0.7855817,0
F0916_14_SS_T1,2016-09-21 06:17:24,-32.29496,-3.775377,-0.82,False,False,7.278258,19.56996,0
F0916_14_SS_T1,2016-09-21 06:17:39,-32.2941,-3.775699,-0.82,False,False,6.757799,10.82577,0
F0916_14_SS_T1,2016-09-21 06:17:54,-32.29314,-3.775481,-0.82,False,False,7.284236,-33.59,0
F0916_14_SS_T1,2016-09-21 06:18:09,-32.29211,-3.774849,-0.82,False,False,8.971822,-18.66228,0
F0916_14_SS_T1,2016-09-21 06:18:24,-32.29109,-3.774957,-0.82,False,False,7.592587,37.60192,0
F0916_14_SS_T1,2016-09-21 06:18:39,-32.29005,-3.775116,-0.82,False,False,7.782405,2.634934,0
F0916_14_SS_T1,2016-09-21 06:18:54,-32.28906,-3.775113,-0.82,False,False,7.32361,-8.89184,0
F0916_14_SS_T1,2016-09-21 06:19:09,-32.28816,-3.775012,-0.82,False,False,6.747861,-6.217866,0
F0916_14_SS_T1,2016-09-21 06:19:24,-32.28719,-3.774587,-0.82,False,False,7.858065,-17.26971,0
F0916_14_SS_T1,2016-09-21 06:19:39,-32.28629,-3.774552,-0.88,False,False,6.632669,21.44256,0
F0916_14_SS_T1,2016-09-21 06:19:54,-32.28547,-3.774663,-0.88,False,False,6.170689,9.865273,0
F0916_14_SS_T1,2016-09-21 06:20:09,-32.28455,-3.774765,-0.82,False,False,6.817471,-1.270587,0
F0916_14_SS_T1,2016-09-21 06:20:24,-32.28353,-3.774999,-0.82,False,False,7.742646,6.585648,0
F0916_14_SS_T1,2016-09-21 06:20:39,-32.2825,-3.775165,-0.88,False,False,7.729284,-3.793025,0
F0916_14_SS_T1,2016-09-21 06:20:54,-32.28158,-3.775524,-0.88,False,False,7.332142,12.14232,0
F0916_14_SS_T1,2016-09-21 06:21:09,-32.2813,-3.7755,-0.82,False,False,2.095711,-26.18449,0
F0916_14_SS_T1,2016-09-21 06:21:24,-32.28008,-3.775469,-0.82,False,False,8.984866,3.407871,0
F0916_14_SS_T1,2016-09-21 06:21:39,-32.27889,-3.775558,-0.82,False,False,8.890994,5.745174,0
F0916_14_SS_T1,2016-09-21 06:21:54,-32.27792,-3.775729,-0.82,False,False,7.261422,5.764002,0
F0916_14_SS_T1,2016-09-21 06:22:09,-32.27699,-3.77568,-0.88,False,False,6.903372,-13.06135,0
F0916_14_SS_T1,2016-09-21 06:22:24,-32.27618,-3.775871,-0.88,False,False,6.131709,16.39334,0
F0916_14_SS_T1,2016-09-21 06:22:39,-32.27538,-3.776173,-0.88,False,False,6.363507,7.237668,0
F0916_14_SS_T1,2016-09-21 06:22:54,-32.27451,-3.775843,-0.88,False,False,6.91262,-41.35983,0
F0916_14_SS_T1,2016-09-21 06:23:09,-32.27358,-3.77556,-0.88,False,False,7.157007,3.684636,0
F0916_14_SS_T1,2016-09-21 06:23:24,-32.27314,-3.775692,-0.82,False,False,3.387962,33.86918,0
F0916_14_SS_T1,2016-09-21 06:23:39,-32.27247,-3.776111,-0.82,False,False,5.8864,15.07972,0
F0916_14_SS_T1,2016-09-21 06:23:54,-32.2714,-3.776358,-0.88,False,False,8.146725,-18.88302,0
F0916_14_SS_T1,2016-09-21 06:24:09,-32.27071,-3.776773,-0.88,False,False,5.946604,18.18795,0
F0916_14_SS_T1,2016-09-21 06:24:24,-32.26964,-3.776957,-0.88,False,False,8.043197,-21.3895,0
F0916_14_SS_T1,2016-09-21 06:24:39,-32.26897,-3.77719,-0.88,False,False,5.222014,9.492108,0
F0916_14_SS_T1,2016-09-21 06:24:54,-32.26852,-3.777459,-0.88,False,False,3.884303,11.63204,0
F0916_14_SS_T1,2016-09-21 06:25:09,-32.26763,-3.777706,-0.82,False,False,6.865406,-15.40805,0
F0916_14_SS_T1,2016-09-21 06:25:24,-32.26722,-3.777594,-0.82,False,False,3.153083,-30.8702,0
F0916_14_SS_T1,2016-09-21 06:25:39,-32.26633,-3.777527,-0.82,False,False,6.601527,11.03395,0
F0916_14_SS_T1,2016-09-21 06:25:54,-32.26574,-3.777777,-0.88,False,False,4.780462,27.15447,0
F0916_14_SS_T1,2016-09-21 06:26:09,-32.26463,-3.777548,-0.82,False,False,8.334862,-34.59297,0
F0916_14_SS_T1,2016-09-21 06:26:24,-32.26379,-3.77737,-0.82,False,False,6.358851,-0.2399013,0
F0916_14_SS_T1,2016-09-21 06:26:39,-32.26303,-3.777329,-0.88,True,False,5.683526,8.944066,1
F0916_14_SS_T1,2016-09-21 06:26:54,-32.26278,-3.777283,-0.82,False,False,1.881235,-7.370135,0
F0916_14_SS_T1,2016-09-21 06:27:09,-32.26206,-3.777581,-0.82,False,False,5.779511,32.86732,0
F0916_14_SS_T1,2016-09-21 06:27:24,-32.26117,-3.777552,-0.82,False,False,6.557119,-24.30699,0
F0916_14_SS_T1,2016-09-21 06:27:39,-32.26024,-3.777415,-0.82,False,False,6.953231,-6.512886,0
F0916_14_SS_T1,2016-09-21 06:27:54,-32.2595,-3.777482,-0.88,False,False,5.554704,13.4781,0
F0916_14_SS_T1,2016-09-21 06:28:09,-32.25863,-3.777202,-0.88,False,False,6.768891,-22.97831,0
F0916_14_SS_T1,2016-09-21 06:28:24,-32.25793,-3.777619,-0.88,False,False,6.024036,48.78646,0
F0916_14_SS_T1,2016-09-21 06:28:39,-32.25738,-3.7779,-0.94,False,False,4.522744,-3.454428,0
F0916_14_SS_T1,2016-09-21 06:28:54,-32.25667,-3.777998,-0.88,False,False,5.3294,-19.6125,0
F0916_14_SS_T1,2016-09-21 06:29:09,-32.25571,-3.778193,-0.88,False,False,7.276174,3.65216,0
F0916_14_SS_T1,2016-09-21 06:29:24,-32.2549,-3.778332,-0.88,False,False,6.091232,-1.778374,0
F0916_14_SS_T1,2016-09-21 06:29:39,-32.25427,-3.778646,-0.88,False,False,5.189914,16.96689,0
F0916_14_SS_T1,2016-09-21 06:29:54,-32.25361,-3.779042,-0.88,False,False,5.696227,4.373559,0
F0916_14_SS_T1,2016-09-21 06:30:09,-32.25274,-3.77892,-0.88,False,False,6.525476,-39.05677,0
F0916_14_SS_T1,2016-09-21 06:30:24,-32.25201,-3.779154,-0.88,False,False,5.680546,25.8286,0
F0916_14_SS_T1,2016-09-21 06:30:39,-32.25119,-3.779055,-0.88,False,False,6.086722,-24.76146,0
F0916_14_SS_T1,2016-09-21 06:30:54,-32.2504,-3.778993,-0.94,False,False,5.862393,2.426294,0
F0916_14_SS_T1,2016-09-21 06:31:09,-32.24956,-3.778968,-0.88,False,False,6.269272,2.819168,0
F0916_14_SS_T1,2016-09-21 06:31:24,-32.24889,-3.779239,-0.88,False,False,5.342346,23.79461,0
F0916_14_SS_T1,2016-09-21 06:31:39,-32.24791,-3.779237,-0.88,False,False,7.243651,-22.2397,0
F0916_14_SS_T1,2016-09-21 06:31:54,-32.24714,-3.778918,-0.82,False,False,6.164246,-22.43265,0
F0916_14_SS_T1,2016-09-21 06:32:09,-32.24638,-3.778886,-0.82,False,False,5.625172,20.14527,0
F0916_14_SS_T1,2016-09-21 06:32:24,-32.24569,-3.779099,-0.82,False,False,5.383527,19.49341,0
F0916_14_SS_T1,2016-09-21 06:32:39,-32.24496,-3.779361,-0.88,False,False,5.730515,2.759121,0
F0916_14_SS_T1,2016-09-21 06:32:54,-32.24428,-3.779636,-0.82,False,False,5.426152,2.258672,0
F0916_14_SS_T1,2016-09-21 06:33:09,-32.24351,-3.779618,-0.88,False,False,5.710571,-23.43207,0
F0916_14_SS_T1,2016-09-21 06:33:24,-32.24274,-3.77989,-0.82,False,False,6.076274,20.74193,0
F0916_14_SS_T1,2016-09-21 06:33:39,-32.2421,-3.780299,-0.82,False,False,5.633846,13.19554,0
F0916_14_SS_T1,2016-09-21 06:33:54,-32.24123,-3.780342,-0.82,False,False,6.420383,-29.74837,0
F0916_14_SS_T1,2016-09-21 06:34:09,-32.24039,-3.780586,-0.88,False,False,6.499452,13.32726,0
F0916_14_SS_T1,2016-09-21 06:34:24,-32.23949,-3.78062,-0.88,False,False,6.64454,-13.98387,0
F0916_14_SS_T1,2016-09-21 06:34:39,-32.23862,-3.780774,-0.82,False,False,6.508146,7.904593,0
F0916_14_SS_T1,2016-09-21 06:34:54,-32.23783,-3.780813,-0.88,False,False,5.886427,-7.27863,0
F0916_14_SS_T1,2016-09-21 06:35:09,-32.23689,-3.780934,-0.88,False,False,7.032756,4.517215,0
F0916_14_SS_T1,2016-09-21 06:35:24,-32.23594,-3.780803,-0.88,False,False,7.071952,-15.23639,0
F0916_14_SS_T1,2016-09-21 06:35:39,-32.23519,-3.781013,-0.82,False,False,5.782268,23.53608,0
F0916_14_SS_T1,2016-09-21 06:35:54,-32.23445,-3.781179,-0.88,False,False,5.587323,-2.898202,0
F0916_14_SS_T1,2016-09-21 06:36:09,-32.23359,-3.780988,-0.88,False,False,6.56722,-25.20084,0
F0916_14_SS_T1,2016-09-21 06:36:24,-32.23261,-3.780976,-0.88,False,False,7.227506,11.75803,0
F0916_14_SS_T1,2016-09-21 06:36:39,-32.23177,-3.78105,-0.82,False,False,6.295749,5.70989,0
F0916_14_SS_T1,2016-09-21 06:36:54,-32.23098,-3.780966,-0.88,False,False,5.882807,-11.08647,0
F0916_14_SS_T1,2016-09-21 06:37:09,-32.23025,-3.78076,-0.88,False,False,5.581797,-9.812164,0
F0916_14_SS_T1,2016-09-21 06:37:24,-32.2292,-3.780894,-0.88,False,False,7.880786,23.16893,0
F0916_14_SS_T1,2016-09-21 06:37:39,-32.22812,-3.780882,-0.82,False,False,7.926022,-7.953734,0
F0916_14_SS_T1,2016-09-21 06:37:54,-32.22715,-3.780812,-0.82,False,False,7.220739,-3.456227,0
F0916_14_SS_T1,2016-09-21 06:38:09,-32.22644,-3.780851,-0.82,False,False,5.304707,7.293317,0
F0916_14_SS_T1,2016-09-21 06:38:24,-32.22548,-3.78113,-0.82,False,False,7.361213,13.17779,0
F0916_14_SS_T1,2016-09-21 06:38:39,-32.22457,-3.781091,-0.82,False,False,6.788848,-18.77866,0
F0916_14_SS_T1,2016-09-21 06:38:54,-32.224,-3.780998,-0.88,False,False,4.291328,-6.811262,0
F0916_14_SS_T1,2016-09-21 06:39:09,-32.22346,-3.780942,-0.88,False,False,3.965697,3.246225,0
F0916_14_SS_T1,2016-09-21 06:39:24,-32.22342,-3.780613,-0.82,False,False,2.459258,-77.18289,0
F0916_14_SS_T1,2016-09-21 06:39:39,-32.22373,-3.781241,-0.82,True,False,5.183235,-160.7559,1
F0916_14_SS_T1,2016-09-21 06:39:54,-32.22383,-3.781398,-0.88,False,False,1.370142,5.403842,0
F0916_14_SS_T1,2016-09-21 06:40:09,-32.22337,-3.781637,-0.88,False,False,3.820545,-93.79687,0
F0916_14_SS_T1,2016-09-21 06:40:24,-32.22268,-3.781423,-0.88,False,False,5.357402,-44.90268,0
F0916_14_SS_T1,2016-09-21 06:40:39,-32.22229,-3.781567,-0.82,False,False,3.100032,37.40671,0
F0916_14_SS_T1,2016-09-21 06:40:54,-32.22239,-3.78153,-0.88,False,False,0.8105987,179.6354,0
F0916_14_SS_T1,2016-09-21 06:41:09,-32.22218,-3.78175,-0.82,False,False,2.269991,-153.8107,0
F0916_14_SS_T1,2016-09-21 06:41:24,-32.22259,-3.782,-0.94,False,False,3.614917,103.1337,0
F0916_14_SS_T1,2016-09-21 06:41:39,-32.22337,-3.78187,-0.88,False,False,5.789928,40.46903,0
F0916_14_SS_T1,2016-09-21 06:41:54,-32.22344,-3.781383,-0.88,False,False,3.653152,71.66476,0
F0916_14_SS_T1,2016-09-21 06:42:09,-32.22357,-3.781127,-0.88,False,False,2.142253,-18.59486,0
F0916_14_SS_T1,2016-09-21 06:42:24,-32.2231,-3.781167,-0.88,False,False,3.499224,122.205,0
