datetime,trip,lon,lat,step_speed,step_direction,gaps,pressure,dive
2015-10-03 06:07:26,F0915_23_SS_T1,-32.3543517142857,-3.794016,6.339604470739,-8.42021751067398,0,0.93,0
2015-10-03 06:07:41,F0915_23_SS_T1,-32.353466,-3.794011,6.55842740509105,-11.5286394773469,0,0.93,0
2015-10-03 06:07:56,F0915_23_SS_T1,-32.3526131428571,-3.793796,6.51345971460422,-13.8547707905411,0,0.93,0
2015-10-03 06:08:11,F0915_23_SS_T1,-32.3517097142857,-3.793524,6.987380955966,-2.61155389616295,0,0.93,0
2015-10-03 06:08:26,F0915_23_SS_T1,-32.3507741428571,-3.79328414285714,7.15250977461517,2.38071696763397,0,0.93,0
2015-10-03 06:08:41,F0915_23_SS_T1,-32.3498448571429,-3.79332485714286,6.88758518625445,16.9239252621671,0,0.87,0
2015-10-03 06:08:56,F0915_23_SS_T1,-32.3488761428571,-3.79331128571429,7.17361348258175,-3.31857206593469,0,0.93,0
2015-10-03 06:09:11,F0915_23_SS_T1,-32.3479121428571,-3.79322814285714,7.16461540087107,-4.13579634428447,0,0.93,0
2015-10-03 06:09:26,F0915_23_SS_T1,-32.34697,-3.793061,7.0855640499208,-5.14144030003865,0,0.87,0
2015-10-03 06:09:41,F0915_23_SS_T1,-32.34595675,-3.79315775,7.53695015899492,15.5478894157556,0,0.87,0
2015-10-03 06:09:56,F0915_23_SS_T1,-32.344929,-3.79326809523809,7.65396923036752,0.675242946217637,0,0.93,0
2015-10-03 06:10:11,F0915_23_SS_T1,-32.3439230909091,-3.79339363636364,7.50635390512844,0.987911809370758,0,0.87,0
2015-10-03 06:10:26,F0915_23_SS_T1,-32.3429971818182,-3.79354227272727,6.94411181252648,2.01018093036076,0,0.87,0
2015-10-03 06:10:41,F0915_23_SS_T1,-32.3420242,-3.793692,7.28967820745717,-0.372332745581786,0,0.87,0
2015-10-03 06:10:56,F0915_23_SS_T1,-32.3410323333333,-3.79382066666667,7.40614195205323,-1.35996154639008,0,0.87,0
2015-10-03 06:11:11,F0915_23_SS_T1,-32.3400441428571,-3.79394557142857,7.37558806053037,-0.187791283981085,0,0.93,0
2015-10-03 06:11:26,F0915_23_SS_T1,-32.3392212857143,-3.79435914285714,6.82219456408778,19.5152698624152,0,0.87,0
2015-10-03 06:11:41,F0915_23_SS_T1,-32.338247952381,-3.79447271428571,7.25620988356236,-20.0649280749336,0,0.87,0
2015-10-03 06:11:56,F0915_23_SS_T1,-32.337199952381,-3.79439247619048,7.78278322342296,-11.057614026243,0,0.87,0
2015-10-03 06:12:11,F0915_23_SS_T1,-32.3361535238095,-3.79419176190476,7.89019957190184,-6.49346692105087,0,0.87,0
2015-10-03 06:12:26,F0915_23_SS_T1,-32.3352253333333,-3.79440147619048,7.04683031776985,23.6398698902046,0,0.93,0
2015-10-03 06:12:41,F0915_23_SS_T1,-32.334348,-3.79456704545455,6.61143106520178,-2.0485928509251,0,0.87,0
2015-10-03 06:12:56,F0915_23_SS_T1,-32.333508,-3.79461,6.22798685775302,-7.77626844265416,0,0.87,0
2015-10-03 06:13:11,F0915_23_SS_T1,-32.3324145,-3.79438425,8.26836844097214,-14.623359869708,0,0.87,0
2015-10-03 06:13:26,F0915_23_SS_T1,-32.3314518181818,-3.79423809090909,7.21027543824374,3.0379198756189,0,0.93,0
2015-10-03 06:13:41,F0915_23_SS_T1,-32.3305063,-3.7940843,7.09355065567253,-0.606666579669991,0,0.87,0
2015-10-03 06:13:56,F0915_23_SS_T1,-32.3293678,-3.7937408,8.80704721940151,-7.56567899723046,0,0.87,0
2015-10-03 06:14:11,F0915_23_SS_T1,-32.3283685238095,-3.79369561904762,7.40679300644851,14.2295551238911,0,0.87,0
2015-10-03 06:14:26,F0915_23_SS_T1,-32.3273953333333,-3.79372766666667,7.20997074276586,4.48470076130512,0,0.87,0
2015-10-03 06:14:41,F0915_23_SS_T1,-32.326430047619,-3.7937829047619,7.15926044409909,1.39209890401187,0,0.87,0
2015-10-03 06:14:56,F0915_23_SS_T1,-32.3255007619048,-3.79366147619048,6.93970316415252,-10.7430864548126,0,0.87,0
2015-10-03 06:15:11,F0915_23_SS_T1,-32.3245791818182,-3.79351463636364,6.91035053771012,-1.6119124002264,0,0.93,0
2015-10-03 06:15:26,F0915_23_SS_T1,-32.32362705,-3.7932955,7.23523493687045,-3.91594118909899,0,0.87,0
2015-10-03 06:15:41,F0915_23_SS_T1,-32.3225373,-3.792838,8.7542552800479,-9.82995843356946,0,0.87,0
2015-10-03 06:15:56,F0915_23_SS_T1,-32.3215767142857,-3.79281476190476,7.11481216323267,21.429718410146,0,0.87,0
2015-10-03 06:16:11,F0915_23_SS_T1,-32.3206593333333,-3.79271033333333,6.8368711971188,-5.11950505658177,0,0.87,0
2015-10-03 06:16:26,F0915_23_SS_T1,-32.3197707727273,-3.79246127272727,6.83407589168086,-9.18233481134092,0,0.87,0
2015-10-03 06:16:41,F0915_23_SS_T1,-32.3189123636364,-3.79255536363636,6.39438648258343,21.9595667782548,0,0.87,0
2015-10-03 06:16:56,F0915_23_SS_T1,-32.3180457142857,-3.79255614285714,6.4171684670305,-6.21725485373116,0,0.87,0
2015-10-03 06:17:11,F0915_23_SS_T1,-32.31716155,-3.79253295,6.54911841726444,-1.55752775946002,0,0.87,0
2015-10-03 06:17:26,F0915_23_SS_T1,-32.3162293,-3.7926627,6.96973825833513,9.44656230173778,0,0.87,0
2015-10-03 06:17:41,F0915_23_SS_T1,-32.3151808181818,-3.79242236363636,7.96578111599217,-20.8785262283763,0,0.87,0
